corpus,config,split,offset,cluster_id,row_id,selection_digest
openswe,sweagent,minimax_m25,53286,getkin__kin-openapi-346,235dbbdf-e962-4c6e-893e-1af8f2b7d0e5,0f80a6f54eebddd156f88065b363e6bf3e9f03ca3499354522015848099db0f3
openswe,sweagent,minimax_m25,47848,fhir__sushi-467,1504819f-f8eb-49e4-9b96-becd5241a709,680be48a6df1119c99f96598936b15ab3a69fe80a4e82636878ca381bd6d7972
openswe,sweagent,minimax_m25,34823,mitsuhiko__minijinja-320,56cc1082-fe3b-4cdd-87ae-90bb0c4a39bc,92b49fdf5adad6f7a6862064e62c59a38fa71b858e08f56ec81a0fff1eaf773c
openswe,sweagent,minimax_m25,37555,narwhals-dev__narwhals-1810,a1fd373f-9bf6-4b3c-9743-cbd50c4c6272,822911ede6b9df7790a466d5e6356232825a4ec1826ce62ac19a40a52aa17a25
openswe,sweagent,minimax_m25,33614,keras-team__keras-20534,fc5f52ba-8890-4dd6-9e28-7bb3cdb30159,4127ae70ced4058856b0ce007940f3f699f38298c813e715354de1c119bfed2f
openswe,sweagent,minimax_m25,6858,jenkinsci__prometheus-plugin-682,4beed5aa-0891-4f26-8b4c-38a8dc47323d,014b2b404a8dec59245f06ec7f3bdc3a8d40e456df8aa435dba7641c1d198477
openswe,sweagent,minimax_m25,5015,slack-go__slack-1240,c8959521-5183-4392-950f-d5f586a73cee,2e470c79cb4f48961745ae3d7bf38f1a758a8cd2ea6337e3e02ceeacd69c16a8
openswe,sweagent,minimax_m25,26664,go-webauthn__webauthn-153,1e251478-2d10-49cb-be0c-54c8e17be314,3d72061566609c20eaa4fda5cd60a8cb6346e156433a6e09ef0471632eaf7a23
openswe,sweagent,minimax_m25,10711,mozilla__cargo-vet-389,4c337bb6-57fe-4702-abea-7e7d554c3966,44a1570baec460d52c6c451259d61cd3a7425cafbf338da0291129031231e740
openswe,sweagent,minimax_m25,21348,fatiando__verde-28,b128464d-4f69-4ce3-b359-b58827541aa2,c7b1ea8f5c396882ec4e518b1621d735b4719d372e0e658d6a0b4785cee2a988
openswe,sweagent,minimax_m25,18290,getmoto__moto-6998,5e0e97b0-ca52-418e-92e5-89b7135f50bd,2bc207f37a7245548551c0da11b86ff7206407bd66b52b4b65ec0a5e82b6e60d
openswe,sweagent,minimax_m25,25568,bem__bh-115,6706f8fc-5ba1-4f01-a26b-76ad8d322941,4b9d7991112029d72db228da6776ae3a8c7fe370bc1ce9363bff703febfa7b8b
openswe,sweagent,minimax_m25,27207,shepmaster__snafu-129,d062d29a-29f3-43ad-aefc-0bf6e638c6ce,5fc8d000046ff5dbc95ef6bfd6029c70bb75d65da7d866234e1346075f73fe53
openswe,sweagent,minimax_m25,50533,keras-team__keras-20008,671b80da-659a-4698-9c07-1377e837df1c,8cefd2104a44a49a3e342aae43801477c75d14bd4011dc73d5107bed68ff9ee9
openswe,sweagent,minimax_m25,23393,atlassian__changesets-313,6f030349-fbe1-4f0d-a972-5feec149f147,23f569afe7c1fd96797a62b222c991dbdc7456d85171558a5c56f34a9732f545
openswe,sweagent,minimax_m25,25019,marigold-ui__marigold-2399,90892190-7874-432f-b27b-eb7e1929c907,1b4b2a4f11f799a44feec9de37d68f87af78fdbf7508f1c1f18aa930d9185ecd
openswe,sweagent,minimax_m25,39631,codeforphilly__chime-218,77c02cc2-963f-4181-ae6a-539a6a02c2c8,3feb49c68dcb5d4681ee634948672cd10ac7eca689f7d05d7c71b9e397a293d5
openswe,sweagent,minimax_m25,11027,ota-meshi__eslint-plugin-regexp-249,a08ee1e0-033e-48c3-adc0-9f22ab7ca41e,211e1b9242e70e0ba8fb0915c35b837ae5b0313fff4050926e28d3291afa94d6
openswe,sweagent,minimax_m25,11772,wix__detox-2393,feb7a69a-4754-42cb-96c9-b5815b1b1ecb,7146e5de026c396d563ed975c75e01f483e3f2e564508c207eb6d1fca0287c67
openswe,sweagent,minimax_m25,46019,spoonlabs__gumtree-spoon-ast-diff-325,bbd28e24-1f78-4bfb-80cd-23ce8f4c372c,3fbd7084491a13e5ca806a4c3d102000fd94ca42023ef02911872e8cd0f19202
openswe,sweagent,minimax_m25,16035,svg-sprite__svg-sprite-726,f8f43491-6bb7-40bf-92c4-87d46606036d,0abf6e3f9ecb1fad937108a0f79444a8a33d9333deb69ecc0c632fcb8b19eb2e
openswe,sweagent,minimax_m25,36186,node-red__node-red-3840,f2913edc-5f70-44e3-967b-969f5a0ce259,2d17300c5071cd84e929ee7e71091fc2a848ad2084ae5f8b9a19db1f21458489
openswe,sweagent,minimax_m25,46045,http-apis__hydrus-593,36a1618a-c4f0-446b-85a6-b3b6bebb09ee,66e3c3a06832f36042c502bbfc434d8ae58b6cb19a944595b37cbc8a02c155c2
openswe,sweagent,minimax_m25,35883,rust-lang__rust-analyzer-17818,bb499985-0a8d-484d-b97e-a03a19d13a49,45508da7ed0ac35f51c84be143407bcda31a3ecfb0bd8b5d737b402f1c9a3d06
openswe,sweagent,minimax_m25,19789,open-telemetry__opentelemetry-php-1097,1bac9d11-8229-470a-a133-a96c7a9d7fc2,4fb32e8e1ab10ac6b9073f1c02949aeeaf9fefa63b3d4e981d3eb244d9b832b5
openswe,sweagent,minimax_m25,20271,sindresorhus__is-86,9d132e33-3f0e-4969-ae6e-dafa022b2408,581647907b07fae502dfccdeb66de6f7d5ce9f950ab7f9fa975b3d9ce339e732
openswe,sweagent,minimax_m25,53527,okonet__lint-staged-315,f3776a22-d0f5-45db-b7db-0747f35b63c4,370d38a1d47fb31999ceb3e1163d89add7cd0d4d0e143c986543ee7e6f06162a
openswe,sweagent,minimax_m25,41753,formidablelabs__urql-1509,3ce661c4-c133-4f08-ab54-d572cf56987f,49b58cb45dff2e2adc5fec9f913b6a589fff3d94e64efa0b7d4a16a6bfa15689
openswe,sweagent,minimax_m25,55480,aeon-toolkit__aeon-541,ccc6a126-5504-4581-b4cd-62d692946934,41d60dfe12d934e087c1f75ff627fa0b1ece39fc083d4da0899307cf596368ce
openswe,sweagent,minimax_m25,9119,cli__cli-10374,f7b3e2dd-b0d4-4190-9736-52327530438c,103bc596cd1606837aca085036366b1f8a24e7d60e3b4fda1c2fd7be987c9d66
openswe,sweagent,minimax_m25,48884,tilt-dev__tilt-6493,c9baa719-ad56-4634-843d-59b1afd9e3d0,124ee07568a661dff8250e69eb27a56d81276b604464ac3ec989ab13b6c8c06d
openswe,sweagent,minimax_m25,21217,vacanza__holidays-2521,850caa8c-ac11-4a77-9927-4a71d93fe0c6,1d52399db3bfa02cc613c963d2a43224c14c9df67431472d923207f1d898b625
openswe,sweagent,minimax_m25,32215,unidata__siphon-855,ccf42778-50fe-43f4-a211-319edd87f5ab,6bdc83055b41f2d791c1d304e9fb62a61d641cbe251c9611d106784d0ecd04f2
openswe,sweagent,minimax_m25,18341,fhir__sushi-1036,bc8d8b06-baae-448e-9b51-1017c356b6ef,0b74c7adf456acda186c37903a4485d560396b334f533ce0d1041fd9ed7e12bf
openswe,sweagent,minimax_m25,54772,devexpress__devextreme-react-290,c594d407-349a-4ebd-809e-400798be179c,61ad087e9b89d597114ff76d5b1f20f5adddfb8ecd9fa45432d260f95cd60282
openswe,sweagent,minimax_m25,4760,google__starlark-go-422,5f181104-fd4d-4afd-a99d-8dca0fbd5912,1329f2a84d1a1223eaaea3551305d2899b9446abe3bd4d6e0ee0cdece8a7d482
openswe,sweagent,minimax_m25,54022,tomarrell__lbadd-86,f7e87ab4-396b-4b71-adc4-a1f71aad1f86,078fb4c1d0ae44b9ac0855a527c1b66024d495118342c763f39eca1425558e53
openswe,sweagent,minimax_m25,10339,saucelabs__node-saucelabs-57,0d565ce8-c09b-43dc-92b5-3b80b1883825,0121bea5fdb56fe6c0b78a36cf1b75ecd4a93847f82392e1faa51dda0ca1fa94
openswe,sweagent,minimax_m25,50932,mlocati__ip-lib-78,39ede572-56b7-47a4-97c0-1f3c18600d87,7a5ee8c3ee815c5c30081a9d552aca941ac23760702add27f0ca1d8748898e5f
openswe,sweagent,minimax_m25,36959,google__go-safeweb-207,95d2871c-85de-4061-8a3b-2fd8886e8626,42df3d9156f4414b8dc820495dc6e6ba37dbf4b418492093e67b2db00ce2a5c4
openswe,sweagent,minimax_m25,17522,marcoieni__release-plz-1588,647b010d-a297-408c-9079-0ef85d564ec1,51a3ab653a572907a0663f8cb3bafd952827ad0aeb3e81b9ddd63714b2d3f17f
openswe,sweagent,minimax_m25,657,dtolnay__anyhow-19,a5f10f89-b8c3-494b-a46c-654c7ab1ec5d,0d29261e2c61a7383f74617504929222c1e0f588c7e85592eab0d42e013f4b94
openswe,sweagent,minimax_m25,319,jsonata-js__jsonata-482,f02b2796-6027-4e38-a208-4171e75643d9,13dee977c8cb5bffd7cb3b7230bd9b177b21bfcdca34b07e5044ba95c1388cf1
openswe,sweagent,minimax_m25,30673,theacodes__nox-185,eb7c0e0c-faa5-46f8-8cbf-9b8afc425292,123beb02aa07aaa6c8d068866c57f81675e5bcc490ac6a69df912f8a5531d189
openswe,sweagent,minimax_m25,6973,kubernetes-sigs__cluster-api-provider-kubevirt-99,93459486-f3b7-461f-b657-1263d087a998,174c450b6190ccc747ada48ae141403933952eff74828333e0afd7c2b4806483
openswe,sweagent,minimax_m25,32912,tighten__tlint-259,8fd89d6d-408d-4ecd-84e2-ef3d9164bb90,34b923b063cf57227d39821c210ec8b20db6479d8e3fcc06825f528e5e0ed235
openswe,sweagent,minimax_m25,19052,palantir__python-language-server-885,5f5ff7a8-dd1b-40d4-aa2d-9b25b92493f6,358ab930d6838b18edff8678a9b6dc41970f011d2da4d8bacccbaab893bd224b
openswe,sweagent,minimax_m25,18670,php-cs-fixer__php-cs-fixer-7597,522f42d9-9bf2-4865-8eea-1c57c7400090,a171a7ed1aa231a68aa46193f2123d30ca94f4ddab79732d693afa05a997ffab
openswe,sweagent,minimax_m25,6143,chainguard-dev__apko-853,72870f27-e6b0-4962-a524-ede8d8b09ad5,182c7eab28b248a77d07d3777706e46b58ded4d0ea6e0d24565a4dcd80fc73f1
openswe,sweagent,minimax_m25,30688,apache__jena-2803,1d80e9a9-0b95-4112-a5b7-213d2a5e471e,ae2fb427d57d80173dbc4c52abea15ea69cde3abdd7744786e31c11037518675
openswe,sweagent,minimax_m25,56343,laravel-shift__blueprint-398,10dc3edd-8d0a-48a6-87a6-2050e6e59c84,34b1c08e6e00a0feb26cdc7b95ba62b6819d85190fd4a58c336bb47a1e4595b4
openswe,sweagent,minimax_m25,26008,shapesecurity__salvation-235,61590da2-2fd4-4004-b85a-ff51888fa249,5e18a98e21e43b73b269be4b108a53518b6a37e7b4a39eea87fcc3760e06f6ce
openswe,sweagent,minimax_m25,42130,gin-gonic__gin-3971,9327801b-f72d-4246-8d77-58dcd369b9c9,242df09efe4f58717f80010d80184b61234450d4c8b0d7f21c7a5413fa219d49
openswe,sweagent,minimax_m25,15582,shlinkio__shlink-web-client-468,0f4d1e02-38ee-4691-afcf-e57522b9812c,4e198077947d36eb0e953f04f3b309559e1b5f116fd9dd19eaa482bbb93e79ac
openswe,sweagent,minimax_m25,46325,pybamm-team__pybamm-2961,111543a8-24e3-4c6b-be74-6880c0c58f07,0ee6d4ce1f2e2e69c4cec3abd5c69b0c78c4d15f9aecc32cfb870b87ccde970a
openswe,sweagent,minimax_m25,97,import-js__eslint-plugin-import-3052,7bc6cb82-82e7-4313-90a9-cddb66b2be7a,80dd1706bc7608cb60527b30c8e65d9ed8890a966e6787723e06b526edb03254
openswe,sweagent,minimax_m25,35537,zeromicro__go-zero-1389,dde33771-05b8-433c-ab91-d0565cce0d45,85fe416f24d61a07a71d96de66ceb5d46220c9509c88bfa37e78e42d8df387f8
openswe,sweagent,minimax_m25,725,pallets__click-1614,f2165bf3-a1bd-4e86-8971-47392b5c1bec,45ffdd703745cee109517538c94e843005bfc12f066b190e72d413f2b7ab9f2d
openswe,sweagent,minimax_m25,27287,clap-rs__clap-3391,2bd99c31-c32b-4b14-bf5a-0cf00e4a827a,35febf663cb7431346d395376074bc8fee209a917541a8415c14bfb274a1d866
openswe,sweagent,minimax_m25,37405,iterative__cml-831,2c68ff74-b26c-47f0-9cbb-3e7e2ccc0024,43e4d4af10c178588bdb6cca655028280ff1f3567645b214bfc6ebdda85d48c1
openswe,sweagent,minimax_m25,30853,dynaconf__dynaconf-1295,46a23242-c3a9-43dd-8a1a-14cefbf5cec5,7e7339659e5bfa15bdf4f7ab39fd57157ae21ac7eaf8b134f593a4c6b9ba036d
openswe,sweagent,minimax_m25,8691,posit-dev__air-250,0d172f25-c313-4aad-9613-b7a794d2c4f4,0a22221940662491b1d642476fffd4c56abef6aaf6b7195759528dc0adb34d11
openswe,sweagent,minimax_m25,44297,rust-lang__rustfmt-5853,59a8c253-a9d7-4612-a3e6-4e9c95514ae0,386377a1838ccdca120ca0d85b641b499caf14568b4fe45504fc54481be62bcf
openswe,sweagent,minimax_m25,54074,ontodev__robot-788,25d7a031-77ee-4fc8-9a56-b9128b020171,2c115b6dfe39153e9f1293f6464647293ad7fec31b0de5cb1c7fd30c65fecf1e
openswe,sweagent,minimax_m25,51951,fuellabs__fuelup-410,eb95a8ce-5273-4f0f-a515-738ed9815867,07ce95eb766d28e9ccf239f6cab9a003351cd8595cacb55870352dd612faf077
openswe,sweagent,minimax_m25,55946,pterm__pterm-629,18f3d383-ee36-44b3-9571-6668d8761938,c8f78d22096f11a855a8785817168c9c0761cfa066e5fe4b7d19d6492159b967
openswe,sweagent,minimax_m25,1821,coreos__go-oidc-446,750ceb30-3e58-4647-9ea6-e1b25cb1c0ec,7ecfc4df1812aef5968a2243c2246fcb0c9c24810d562ea9c88ed0cd8aa38831
openswe,sweagent,minimax_m25,37111,raphlinus__pulldown-cmark-841,41cc342b-b130-4031-a41a-3f76a224a6ee,5b6f9267058d08a83163dd194497ae691256e95b94853268a0ddec30d9a60aba
openswe,sweagent,minimax_m25,34194,gleam-lang__gleam-3566,cbec5d29-88a2-4ebe-88ec-5dc872d0493c,546510ffcbed9ece1cf066312911e8a981ffe1736a688df6677770714a9b5bc8
openswe,sweagent,minimax_m25,34939,laminas__laminas-validator-412,6eb90b08-83ae-4f3d-b800-b653ba7e2152,27f165a7a2413af942124592743e12e8f016fc00d9f64c39312da8fae59bb0e6
openswe,sweagent,minimax_m25,19291,marpple__fxts-217,068d5f94-5f2f-4334-8c34-0d39c71ca417,674255029dee1ea800336741e26f418fa3abf2cdbdeeac522dffd229f97eb43a
openswe,sweagent,minimax_m25,17033,nerzal__gocloak-194,90dc36aa-4b5b-4bd7-a831-adde01c16cba,0cac45a73d267abae2ad7ff5426cb095e41179650811e40254c93faced0976c3
openswe,sweagent,minimax_m25,22833,googlecloudplatform__google-auth-library-python-188,a2074e62-f477-4c8d-8a65-1300a384f096,335ae0839256313abf56e5889f9fd7dcaf7137cef8ab92514420665fe891dd3f
openswe,sweagent,minimax_m25,4209,googleapis__api-linter-319,3bb90c42-3ea8-4de9-b56a-9bd7c1138a64,18e1575576e885c4aa5f1ec0a996d02efbc7f3e21f77f7e75e813dbac70ab173
openswe,sweagent,minimax_m25,32126,qiskit__qiskit-terra-7799,b2156db5-a3ea-4332-8d59-430b7a967506,11943dd2b0b19319edb91d7a23e5d021be95d1c497f674a904fd3c8a9bef6922
openswe,sweagent,minimax_m25,9841,bustlelabs__shep-203,c5bf0d10-2f3e-4e6d-a8ad-29b6cb0a2e7b,0210cb507d7ff0abab05bd13271988d01d2d7e4d5204869d9fd598713122f8f3
openswe,sweagent,minimax_m25,36833,elastic__synthetics-413,a15eaddd-13f5-4937-8985-d04656d52d79,41ebcbf9280eacd2cda871eef20e60724744df5508383542d524a9d1bfbbeab3
openswe,sweagent,minimax_m25,52632,google__go-github-2284,f806c523-05ef-44e8-aa6d-52d10a07f8c7,0ee6ae712f6e99f87bcac27c95e6d04601a9143835c163a60de9a44f3bc1b076
openswe,sweagent,minimax_m25,42713,networknt__json-schema-validator-1138,b09de54f-5aab-4a80-8cd5-6720c0331968,95f4dd7a6ccc45749e195e9e1151b0672e24efaa1a342a9ccf23f48be719a4e3
openswe,sweagent,minimax_m25,50900,xlate__staedi-141,0dd9012a-71e6-4387-aac9-ff213027c28c,32a156f53ad06abf343abc7037e709c1a529a4ba9ba2737a2668d917b56ddf7d
openswe,sweagent,minimax_m25,29733,microsoft__griffel-86,4894fb4f-44b3-4ec8-a779-835b99334580,3164c728963dfdcc9f66dbf9a7cc5e7cfd580f1521840561718925b848a98ec1
openswe,sweagent,minimax_m25,6155,wix__detox-3395,fa764d9d-f04b-4ca6-bc33-f5f3274f58e5,2d402360063c4e17b5010a232a949d0edf7a8db8818801b2c3a0337985f65670
openswe,sweagent,minimax_m25,10208,yoctol__bottender-572,1ebed662-6dc2-40ba-9ab3-3a574e6d6ca1,290a1e2c96de6e1f08a8cb56d92785d20037905c933cabfd7963760fdd8dba03
openswe,sweagent,minimax_m25,25328,kubernetes__kops-10247,5b96b501-5d6f-4e5f-9846-d059632be452,29f75e356b3a74de89d074186e00ba6c4992b69e4095e3656e2d74691428663d
openswe,sweagent,minimax_m25,4747,vgteam__sequencetubemap-307,163360dc-d847-4011-9002-1b75c087e142,1440ee459c91a70e0d96b2e229ab1db35781a0f35a67dc4ff407cc29fc7d5cd7
openswe,sweagent,minimax_m25,49354,pinojs__pino-875,cf281a96-e8a8-42f8-86ee-5eebdde0adb7,27f9fb07726e3ed6b3500aef81b91992e77d35b7a7527a9168737150eff961c0
openswe,sweagent,minimax_m25,52013,ota-meshi__eslint-plugin-astro-292,5dafba4f-c31d-41c1-8cd6-fb4d0f09d25c,552534a9b2ced15e61aba46ee36f08c58a1ff4451dfe5ef46e93797919f6fa80
openswe,sweagent,minimax_m25,2732,vaskoz__dailycodingproblem-go-262,a5fdfa1c-9766-4a92-9764-e1bae930f000,1b47098812b4f4c2c767853828a54e026de6bf5b2b2127b4dea9bf63bb2d11d4
openswe,sweagent,minimax_m25,14514,maciejhirsz__json-rust-12,6ef53f50-7390-491d-b11a-e3983f28feb3,32dc0bb7d3b51a03f1f6e1221f1d0cf03c2615177f7cf6735cb7b50e457a8d7d
openswe,sweagent,minimax_m25,56783,ember-cli__ember-cli-10526,4e262711-c7a5-418f-a3f0-8eb9a094a6fa,2e1c9362ff626227ee2853280b3fe8e25a924697e169d8842f8bc31403c489ab
openswe,sweagent,minimax_m25,53378,open-telemetry__opentelemetry-go-contrib-3002,ffc71541-e2b2-4cb6-aa56-34ef0b273a93,522a32c4165afea72222c117ac684c173db74b1b988e18ffa61e66b29c611fe3
openswe,sweagent,minimax_m25,41108,kyeotic__raviger-20,3388c831-f9fe-4080-bf81-cbc106c216c3,99dc7bfa3aa43099fa9b36930e07c17c5dc8b49e75c82cfa7e46fd14e139f425
openswe,sweagent,minimax_m25,32643,eclipse__microprofile-lra-293,3e9620ef-dd58-451f-b152-eb4fb4958c20,5fa8b5975585bbf7ff8ccbdd12ba0f751bb675fef2ee4a0a7569dcd1196095e7
openswe,sweagent,minimax_m25,12378,pennylaneai__pennylane-2964,62b5284e-fd72-412a-97fd-8e12dc25009d,43eac6c4087686d64737fb94d2ebb6a859b879595601d94d647699d2f6d27c5a
openswe,sweagent,minimax_m25,45787,reata__sqllineage-366,7ac272d0-bb3f-479d-854c-373f25b828b2,95228c7c01a796d3152d47ce0a61cde0096045f8f2e6c664cb8370f066a75e5a
openswe,sweagent,minimax_m25,24777,asciidoctor__asciidoctor-maven-plugin-936,54d58f62-07c2-4177-a73a-54829559d017,cd47c6bc0da9d6aa7939492b99fba9e4800050610c406fb8e1334336d0389601
openswe,sweagent,minimax_m25,28580,minio__minio-py-580,abe1a093-7065-43e3-b924-382d924f63ea,6967970fe8f580ac4bf4a45348aaa44964629c494f3c3e488f6334ee67ad4990
openswe,sweagent,minimax_m25,18995,pion__interceptor-155,3af06b86-0593-4ece-ba4b-85af148cdd87,7723dad906d097431c30eb3f5931cfcc6c37bcd3883f3fb8694112b365232cb9
openswe,sweagent,minimax_m25,21398,go-resty__resty-629,aad0f52c-a14a-46e7-974c-96a820bce35d,58d5de84c1049eb8521bc58f4b6dd6b6630fa2317ba4dfc608e2d3347a1fdd70
openswe,sweagent,minimax_m25,55952,pandas-dev__pandas-58876,2d5a1f21-106a-44d0-a8df-01d5b2cc19af,3c6b7ad84bf2fd1ce6b9b192917d4550ddb168976af02c58ad431ee9edd52414
openswe,sweagent,minimax_m25,47745,seaofvoices__darklua-130,ebada7f1-e855-44a6-a428-0c3a7a825311,3fc41189ca135ed692952ced13cff905d80cdd760ac3e34a612677406e439d62
openswe,sweagent,minimax_m25,22208,sveltejs__prettier-plugin-svelte-356,080de6b5-791a-4e6c-a7e3-e9b494f1fd25,0268148e88915f06bba6675333567bb8e806436aa93b3308a83068b700c2e7d8
openswe,sweagent,minimax_m25,46114,yargs__yargs-1554,f69c9b68-15b5-46f2-81e0-bbba59106bda,549839d14fe129194d86244585d5bc80880795229db273cc8c58405d744bf887
openswe,sweagent,minimax_m25,21614,googleapis__java-spanner-jdbc-36,b5ac230b-8ce7-47b5-9e79-85e1693eb9a4,1a9c94b7c28a34b995b1ebd39aabe8349f53ef589bce51e04953014e5bff5f46
openswe,sweagent,minimax_m25,26498,rtfeldman__seamless-immutable-194,68dd18f3-d65a-461c-91a7-735bba813121,458cc01455e62506f3b37b890ec82a9e13d3a2c54f8fb5a7c65f9050fe452906
openswe,sweagent,minimax_m25,4383,dprint__dprint-plugin-typescript-513,9f3ff777-90db-4b7b-a016-bb07d175ced2,4bb6b1c668c8f191b8db158cd4f5be302d7a9a2286ece8138da49675ed7e83af
openswe,sweagent,minimax_m25,1871,pipxproject__pipx-531,8e73bb88-c315-4509-8db4-3d3762ae5ca7,413303e38ea84af53540420e21ebbd64d2413a9bf23c03c23d57e7af3faaf4ad
openswe,sweagent,minimax_m25,31724,eslint__eslint-11063,0088c0dc-9709-4642-835d-842f4e2f8723,2bfbe3f0db0209d3f2fd6692b498335bb8529f2091b00f08d59b4a8dc569fdc3
openswe,sweagent,minimax_m25,51883,goadesign__goa-2593,79501952-9190-4d02-9042-485d4473be7d,204b8ddf302ea98af05056bd8c34e9905af957b9747549e7757bdebd7b9cfe3b
openswe,sweagent,minimax_m25,47615,icebob__fastest-validator-23,0aad40b2-9d66-46c9-8c46-63d00abe7e1b,064009b35cc16702c50c01b7e415a657829c403df5789060905b0d8b36b781a6
openswe,sweagent,minimax_m25,32843,firebase__firebase-admin-java-167,ff33c890-64b1-4e60-b6ec-e28145d9e3f6,ab36630289a135a63023679d099415141beb5093fc87720d4000c95418b1a8ef
openswe,sweagent,minimax_m25,42969,raphlinus__pulldown-cmark-780,f4c15e3c-c342-4f24-b19f-21c9f354fe20,437eef835085b0b143401b2af9f9a7fcecd460c83ac24b67c14db3c37d2a8fa8
openswe,sweagent,minimax_m25,51443,dotenv-linter__dotenv-linter-327,e438e3e8-885f-402f-a8df-e934a04046a9,cc31d7017d7f48bc9082ce30fb8145b3eb52e4c6696bcfdcbbdc27389e1ff77f
openswe,sweagent,minimax_m25,25209,apigee__registry-683,f6176e74-4ac4-46dc-96b5-ae03139c80fa,ce3dab38f878d4255f1e7d7a74a48d8a3214b96905b7e67600355af463cb3e58
openswe,sweagent,minimax_m25,13486,marpple__fxts-32,a0e62f26-a815-4f00-adbc-bc02862c6bc5,198f397727b53a39862e02d7f8811c03011ebbeab04bb2ff3b2524c926676e5d
openswe,sweagent,minimax_m25,31022,skx__monkey-56,6cf4eb65-9084-4b64-8ee2-601c7b4cc3ff,41e12dbbd509c5632f986bca520ece937b7e414aaca3c1be8f4524a43d942274
openswe,sweagent,minimax_m25,47265,knative-sandbox__eventing-kafka-broker-1597,45e574ba-214a-42b6-815e-7a6e69329a7e,34053d686387d9e70eb41e278cab11f19a1e8663a8f115427f6271484c85ea5d
openswe,sweagent,minimax_m25,36564,enter-tainer__typstyle-220,3ac419bc-c9c4-412a-90bc-d9862af72010,1ac5dbcc313bee94b7604b8a13adf102a388f2e21e6b7e439b82e5b831944e10
openswe,sweagent,minimax_m25,3257,keikoproj__instance-manager-42,4733d069-2d5d-4b1e-9bde-a64c31604886,55c1ac9355d17207ef2d52f196567d97f516563f9e66a5f8a65e3e48a1104284
openswe,sweagent,minimax_m25,4145,miekg__dns-1211,2042732d-1241-4504-8dfb-2dabd3dd9b76,a0c39fd8a39ee2f0e43231f0429d15b0da452b77239adab17a8cc014e745389e
openswe,sweagent,minimax_m25,10011,obsidian-tasks-group__obsidian-tasks-1526,9db94265-b29c-4f4e-a3c0-4a948158cfa9,78604ef174ecaa859a3e2491c11e7cb4dc87d5177fc41902d5f3f857a9bac786
openswe,sweagent,minimax_m25,22501,zeit__swr-105,07d8e6e5-1d02-47a1-a889-af3ea13494ca,0079b8253164566127dbcf4fca8927151539950233510967657efec4310fd551
openswe,sweagent,minimax_m25,9382,getsentry__sentry-electron-1049,d0d71f00-5f1c-4d0a-a07d-7ef786562bc8,20abde8f243bbf98b25fecb9e4ab7c7766e5c732b915e2f98b730f0eaf56f144
openswe,sweagent,minimax_m25,15185,xataio__pgstream-312,906bef69-b138-4fbe-8be2-a3bbc62a4da2,0976124cea24e1592a60f81a6fb0cdb6a0d7caacab9b67656e972d6435bbe67d
openswe,sweagent,minimax_m25,26211,spikeinterface__spikeinterface-3347,fa4918a7-66e8-443e-b1e2-3ef84d548054,9713b49fd7997d4dce0f1b6279a69d4917d94644bda7c51e81f31877ad40fe2f
openswe,sweagent,minimax_m25,16842,alteryx__woodwork-1001,897d3601-06ba-4bd6-9d53-9ae8158d7769,88ac2d9e133ffcc9c3378231ec933a82d08751cf80baf1a25ea09c560e34f22b
openswe,sweagent,minimax_m25,15497,vaskoz__dailycodingproblem-go-46,0c300c23-8c84-454b-bd17-f05752ae89c5,196a99cf3fd2eb9a9061c8df381b0c4df1bf21b5402b1baf983ae3ed1c3cdc69
openswe,sweagent,minimax_m25,16219,sec-edgar__sec-edgar-249,2d3bb950-c92e-4b49-ba0b-de9731d38e78,4e531df3e448c0af8fd90f4d7b5f5b88502e643f036f5597e08c424a025a3a33
openswe,sweagent,minimax_m25,15689,vuejs__eslint-plugin-vue-1718,f30e0253-0e53-40bb-885f-a5fe912d194e,835914f6a6b0e7107cc207b6186f120898c09480598f7f0bf68a74c7cc428f7a
openswe,sweagent,minimax_m25,1642,avaje__avaje-inject-462,7807bca1-7ec9-4c4c-a22b-9e2e5bddb7af,1e47b23cd90886e885b3ece27a31383f95392a1bcda02c180ee5fbbceced262f
openswe,sweagent,minimax_m25,51998,prefecthq__prefect-aws-328,8334185b-995d-4a20-9228-a652c6c19fae,d8289473b5306ee783d5d809624076183c4de4da2cfeae9b665514aaf8bf11ae
openswe,sweagent,minimax_m25,20863,modin-project__modin-6785,d8f4fa72-c3b2-47a7-9b73-7da54f61f864,87814b4ae19f86f2dfa116a8f8bf26d9221118a5736b3e216b2698662f32efe1
openswe,sweagent,minimax_m25,49884,oceanparcels__parcels-2091,898421ae-4174-44b6-a4bb-fe7c8c613a5d,1daf790f9fee6059a454efb63f96bd693afefd48083282778082e5bed6161fe2
openswe,sweagent,minimax_m25,55419,ariga__atlas-1047,6d877268-aec5-4757-9efe-a67f2cb8061f,9e20f1aea4a97d01f587219b1ef674cc35f5d4d579ec24ea94f73d9a164f4913
openswe,sweagent,minimax_m25,52823,cloudspannerecosystem__memefish-154,fb8dafc2-d433-43d7-8496-8daff569bd4d,12c524ebc8332e17aa9a21db2aea5d15d45297fd6ba184270b4dc65e39668feb
openswe,sweagent,minimax_m25,43635,eslint__eslint-8724,cc5bad29-aaa7-467b-8aa0-ee312365ef2f,00d6022e6626a8520745de026f7963a5ee510b0f01f3b99ba6b91a0f41d5c874
