id,project,family,template,method,repetition,status,answer,expected,correct,wrong,question_spec_sha256
agentskill-observability-paper-B2,agentskill-observability-paper,B,B2,procgrep,0,abstain,,125,0,0,484d1c9af3b07511d2c0892166110387642d889f88b80bfc6927a7dc324de83e
agentskill-observability-paper-B2,agentskill-observability-paper,B,B2,counts,0,abstain,,125,0,0,484d1c9af3b07511d2c0892166110387642d889f88b80bfc6927a7dc324de83e
agentskill-observability-paper-B2,agentskill-observability-paper,B,B2,final_state,0,abstain,,125,0,0,484d1c9af3b07511d2c0892166110387642d889f88b80bfc6927a7dc324de83e
agentskill-observability-paper-B2,agentskill-observability-paper,B,B2,trajectory,0,answer,125,125,1,0,484d1c9af3b07511d2c0892166110387642d889f88b80bfc6927a7dc324de83e
agentskill-observability-paper-B3,agentskill-observability-paper,B,B3,procgrep,0,abstain,,112,0,0,484d1c9af3b07511d2c0892166110387642d889f88b80bfc6927a7dc324de83e
agentskill-observability-paper-B3,agentskill-observability-paper,B,B3,counts,0,abstain,,112,0,0,484d1c9af3b07511d2c0892166110387642d889f88b80bfc6927a7dc324de83e
agentskill-observability-paper-B3,agentskill-observability-paper,B,B3,final_state,0,abstain,,112,0,0,484d1c9af3b07511d2c0892166110387642d889f88b80bfc6927a7dc324de83e
agentskill-observability-paper-B3,agentskill-observability-paper,B,B3,trajectory,0,answer,112,112,1,0,484d1c9af3b07511d2c0892166110387642d889f88b80bfc6927a7dc324de83e
agentskill-observability-paper-B4,agentskill-observability-paper,B,B4,procgrep,0,abstain,,read,0,0,484d1c9af3b07511d2c0892166110387642d889f88b80bfc6927a7dc324de83e
agentskill-observability-paper-B4,agentskill-observability-paper,B,B4,counts,0,abstain,,read,0,0,484d1c9af3b07511d2c0892166110387642d889f88b80bfc6927a7dc324de83e
agentskill-observability-paper-B4,agentskill-observability-paper,B,B4,final_state,0,abstain,,read,0,0,484d1c9af3b07511d2c0892166110387642d889f88b80bfc6927a7dc324de83e
agentskill-observability-paper-B4,agentskill-observability-paper,B,B4,trajectory,0,answer,read,read,1,0,484d1c9af3b07511d2c0892166110387642d889f88b80bfc6927a7dc324de83e
agentskill-observability-paper-B5,agentskill-observability-paper,B,B5,procgrep,0,abstain,,10,0,0,484d1c9af3b07511d2c0892166110387642d889f88b80bfc6927a7dc324de83e
agentskill-observability-paper-B5,agentskill-observability-paper,B,B5,counts,0,abstain,,10,0,0,484d1c9af3b07511d2c0892166110387642d889f88b80bfc6927a7dc324de83e
agentskill-observability-paper-B5,agentskill-observability-paper,B,B5,final_state,0,abstain,,10,0,0,484d1c9af3b07511d2c0892166110387642d889f88b80bfc6927a7dc324de83e
agentskill-observability-paper-B5,agentskill-observability-paper,B,B5,trajectory,0,answer,10,10,1,0,484d1c9af3b07511d2c0892166110387642d889f88b80bfc6927a7dc324de83e
agentskill-observability-paper-C1,agentskill-observability-paper,C,C1,procgrep,0,abstain,,8,0,0,484d1c9af3b07511d2c0892166110387642d889f88b80bfc6927a7dc324de83e
agentskill-observability-paper-C1,agentskill-observability-paper,C,C1,counts,0,abstain,,8,0,0,484d1c9af3b07511d2c0892166110387642d889f88b80bfc6927a7dc324de83e
agentskill-observability-paper-C1,agentskill-observability-paper,C,C1,final_state,0,abstain,,8,0,0,484d1c9af3b07511d2c0892166110387642d889f88b80bfc6927a7dc324de83e
agentskill-observability-paper-C1,agentskill-observability-paper,C,C1,trajectory,0,answer,8,8,1,0,484d1c9af3b07511d2c0892166110387642d889f88b80bfc6927a7dc324de83e
agentskill-observability-paper-C2,agentskill-observability-paper,C,C2,procgrep,0,abstain,,9,0,0,484d1c9af3b07511d2c0892166110387642d889f88b80bfc6927a7dc324de83e
agentskill-observability-paper-C2,agentskill-observability-paper,C,C2,counts,0,abstain,,9,0,0,484d1c9af3b07511d2c0892166110387642d889f88b80bfc6927a7dc324de83e
agentskill-observability-paper-C2,agentskill-observability-paper,C,C2,final_state,0,abstain,,9,0,0,484d1c9af3b07511d2c0892166110387642d889f88b80bfc6927a7dc324de83e
agentskill-observability-paper-C2,agentskill-observability-paper,C,C2,trajectory,0,answer,9,9,1,0,484d1c9af3b07511d2c0892166110387642d889f88b80bfc6927a7dc324de83e
agentskill-observability-paper-C3,agentskill-observability-paper,C,C3,procgrep,0,abstain,,1,0,0,484d1c9af3b07511d2c0892166110387642d889f88b80bfc6927a7dc324de83e
agentskill-observability-paper-C3,agentskill-observability-paper,C,C3,counts,0,abstain,,1,0,0,484d1c9af3b07511d2c0892166110387642d889f88b80bfc6927a7dc324de83e
agentskill-observability-paper-C3,agentskill-observability-paper,C,C3,final_state,0,abstain,,1,0,0,484d1c9af3b07511d2c0892166110387642d889f88b80bfc6927a7dc324de83e
agentskill-observability-paper-C3,agentskill-observability-paper,C,C3,trajectory,0,answer,1,1,1,0,484d1c9af3b07511d2c0892166110387642d889f88b80bfc6927a7dc324de83e
agentskill-observability-paper-C4,agentskill-observability-paper,C,C4,procgrep,0,abstain,,11,0,0,484d1c9af3b07511d2c0892166110387642d889f88b80bfc6927a7dc324de83e
agentskill-observability-paper-C4,agentskill-observability-paper,C,C4,counts,0,abstain,,11,0,0,484d1c9af3b07511d2c0892166110387642d889f88b80bfc6927a7dc324de83e
agentskill-observability-paper-C4,agentskill-observability-paper,C,C4,final_state,0,abstain,,11,0,0,484d1c9af3b07511d2c0892166110387642d889f88b80bfc6927a7dc324de83e
agentskill-observability-paper-C4,agentskill-observability-paper,C,C4,trajectory,0,answer,11,11,1,0,484d1c9af3b07511d2c0892166110387642d889f88b80bfc6927a7dc324de83e
agentskill-observability-paper-C5,agentskill-observability-paper,C,C5,procgrep,0,abstain,,2,0,0,484d1c9af3b07511d2c0892166110387642d889f88b80bfc6927a7dc324de83e
agentskill-observability-paper-C5,agentskill-observability-paper,C,C5,counts,0,abstain,,2,0,0,484d1c9af3b07511d2c0892166110387642d889f88b80bfc6927a7dc324de83e
agentskill-observability-paper-C5,agentskill-observability-paper,C,C5,final_state,0,abstain,,2,0,0,484d1c9af3b07511d2c0892166110387642d889f88b80bfc6927a7dc324de83e
agentskill-observability-paper-C5,agentskill-observability-paper,C,C5,trajectory,0,answer,2,2,1,0,484d1c9af3b07511d2c0892166110387642d889f88b80bfc6927a7dc324de83e
agentskill-observability-paper-D1,agentskill-observability-paper,D,D1,procgrep,0,abstain,,tracked,0,0,484d1c9af3b07511d2c0892166110387642d889f88b80bfc6927a7dc324de83e
agentskill-observability-paper-D1,agentskill-observability-paper,D,D1,counts,0,abstain,,tracked,0,0,484d1c9af3b07511d2c0892166110387642d889f88b80bfc6927a7dc324de83e
agentskill-observability-paper-D1,agentskill-observability-paper,D,D1,final_state,0,answer,tracked,tracked,1,0,484d1c9af3b07511d2c0892166110387642d889f88b80bfc6927a7dc324de83e
agentskill-observability-paper-D1,agentskill-observability-paper,D,D1,trajectory,0,answer,tracked,tracked,1,0,484d1c9af3b07511d2c0892166110387642d889f88b80bfc6927a7dc324de83e
agentskill-observability-paper-D2,agentskill-observability-paper,D,D2,procgrep,0,abstain,,tracked,0,0,484d1c9af3b07511d2c0892166110387642d889f88b80bfc6927a7dc324de83e
agentskill-observability-paper-D2,agentskill-observability-paper,D,D2,counts,0,abstain,,tracked,0,0,484d1c9af3b07511d2c0892166110387642d889f88b80bfc6927a7dc324de83e
agentskill-observability-paper-D2,agentskill-observability-paper,D,D2,final_state,0,answer,tracked,tracked,1,0,484d1c9af3b07511d2c0892166110387642d889f88b80bfc6927a7dc324de83e
agentskill-observability-paper-D2,agentskill-observability-paper,D,D2,trajectory,0,answer,tracked,tracked,1,0,484d1c9af3b07511d2c0892166110387642d889f88b80bfc6927a7dc324de83e
agentskill-observability-paper-D3,agentskill-observability-paper,D,D3,procgrep,0,abstain,,tracked,0,0,484d1c9af3b07511d2c0892166110387642d889f88b80bfc6927a7dc324de83e
agentskill-observability-paper-D3,agentskill-observability-paper,D,D3,counts,0,abstain,,tracked,0,0,484d1c9af3b07511d2c0892166110387642d889f88b80bfc6927a7dc324de83e
agentskill-observability-paper-D3,agentskill-observability-paper,D,D3,final_state,0,answer,tracked,tracked,1,0,484d1c9af3b07511d2c0892166110387642d889f88b80bfc6927a7dc324de83e
agentskill-observability-paper-D3,agentskill-observability-paper,D,D3,trajectory,0,answer,tracked,tracked,1,0,484d1c9af3b07511d2c0892166110387642d889f88b80bfc6927a7dc324de83e
agentskill-observability-paper-D4,agentskill-observability-paper,D,D4,procgrep,0,abstain,,tracked,0,0,484d1c9af3b07511d2c0892166110387642d889f88b80bfc6927a7dc324de83e
agentskill-observability-paper-D4,agentskill-observability-paper,D,D4,counts,0,abstain,,tracked,0,0,484d1c9af3b07511d2c0892166110387642d889f88b80bfc6927a7dc324de83e
agentskill-observability-paper-D4,agentskill-observability-paper,D,D4,final_state,0,answer,tracked,tracked,1,0,484d1c9af3b07511d2c0892166110387642d889f88b80bfc6927a7dc324de83e
agentskill-observability-paper-D4,agentskill-observability-paper,D,D4,trajectory,0,answer,tracked,tracked,1,0,484d1c9af3b07511d2c0892166110387642d889f88b80bfc6927a7dc324de83e
agentskill-observability-paper-D5,agentskill-observability-paper,D,D5,procgrep,0,abstain,,tracked,0,0,484d1c9af3b07511d2c0892166110387642d889f88b80bfc6927a7dc324de83e
agentskill-observability-paper-D5,agentskill-observability-paper,D,D5,counts,0,abstain,,tracked,0,0,484d1c9af3b07511d2c0892166110387642d889f88b80bfc6927a7dc324de83e
agentskill-observability-paper-D5,agentskill-observability-paper,D,D5,final_state,0,answer,tracked,tracked,1,0,484d1c9af3b07511d2c0892166110387642d889f88b80bfc6927a7dc324de83e
agentskill-observability-paper-D5,agentskill-observability-paper,D,D5,trajectory,0,answer,tracked,tracked,1,0,484d1c9af3b07511d2c0892166110387642d889f88b80bfc6927a7dc324de83e
academic-writing-skills-A1,academic-writing-skills,A,A1,procgrep,0,answer,109,112,0,1,484d1c9af3b07511d2c0892166110387642d889f88b80bfc6927a7dc324de83e
academic-writing-skills-A1,academic-writing-skills,A,A1,counts,0,answer,109,112,0,1,484d1c9af3b07511d2c0892166110387642d889f88b80bfc6927a7dc324de83e
academic-writing-skills-A1,academic-writing-skills,A,A1,final_state,0,abstain,,112,0,0,484d1c9af3b07511d2c0892166110387642d889f88b80bfc6927a7dc324de83e
academic-writing-skills-A1,academic-writing-skills,A,A1,trajectory,0,answer,109,112,0,1,484d1c9af3b07511d2c0892166110387642d889f88b80bfc6927a7dc324de83e
academic-writing-skills-A2,academic-writing-skills,A,A2,procgrep,0,answer,357,357,1,0,484d1c9af3b07511d2c0892166110387642d889f88b80bfc6927a7dc324de83e
academic-writing-skills-A2,academic-writing-skills,A,A2,counts,0,answer,357,357,1,0,484d1c9af3b07511d2c0892166110387642d889f88b80bfc6927a7dc324de83e
academic-writing-skills-A2,academic-writing-skills,A,A2,final_state,0,abstain,,357,0,0,484d1c9af3b07511d2c0892166110387642d889f88b80bfc6927a7dc324de83e
academic-writing-skills-A2,academic-writing-skills,A,A2,trajectory,0,answer,357,357,1,0,484d1c9af3b07511d2c0892166110387642d889f88b80bfc6927a7dc324de83e
academic-writing-skills-A3,academic-writing-skills,A,A3,procgrep,0,answer,0,0,1,0,484d1c9af3b07511d2c0892166110387642d889f88b80bfc6927a7dc324de83e
academic-writing-skills-A3,academic-writing-skills,A,A3,counts,0,answer,0,0,1,0,484d1c9af3b07511d2c0892166110387642d889f88b80bfc6927a7dc324de83e
academic-writing-skills-A3,academic-writing-skills,A,A3,final_state,0,abstain,,0,0,0,484d1c9af3b07511d2c0892166110387642d889f88b80bfc6927a7dc324de83e
academic-writing-skills-A3,academic-writing-skills,A,A3,trajectory,0,answer,0,0,1,0,484d1c9af3b07511d2c0892166110387642d889f88b80bfc6927a7dc324de83e
academic-writing-skills-A4,academic-writing-skills,A,A4,procgrep,0,answer,5,5,1,0,484d1c9af3b07511d2c0892166110387642d889f88b80bfc6927a7dc324de83e
academic-writing-skills-A4,academic-writing-skills,A,A4,counts,0,abstain,,5,0,0,484d1c9af3b07511d2c0892166110387642d889f88b80bfc6927a7dc324de83e
academic-writing-skills-A4,academic-writing-skills,A,A4,final_state,0,abstain,,5,0,0,484d1c9af3b07511d2c0892166110387642d889f88b80bfc6927a7dc324de83e
academic-writing-skills-A4,academic-writing-skills,A,A4,trajectory,0,answer,5,5,1,0,484d1c9af3b07511d2c0892166110387642d889f88b80bfc6927a7dc324de83e
academic-writing-skills-A5,academic-writing-skills,A,A5,procgrep,0,answer,0,0,1,0,484d1c9af3b07511d2c0892166110387642d889f88b80bfc6927a7dc324de83e
academic-writing-skills-A5,academic-writing-skills,A,A5,counts,0,abstain,,0,0,0,484d1c9af3b07511d2c0892166110387642d889f88b80bfc6927a7dc324de83e
academic-writing-skills-A5,academic-writing-skills,A,A5,final_state,0,abstain,,0,0,0,484d1c9af3b07511d2c0892166110387642d889f88b80bfc6927a7dc324de83e
academic-writing-skills-A5,academic-writing-skills,A,A5,trajectory,0,answer,0,0,1,0,484d1c9af3b07511d2c0892166110387642d889f88b80bfc6927a7dc324de83e
academic-writing-skills-B1,academic-writing-skills,B,B1,procgrep,0,abstain,,90,0,0,484d1c9af3b07511d2c0892166110387642d889f88b80bfc6927a7dc324de83e
academic-writing-skills-B1,academic-writing-skills,B,B1,counts,0,abstain,,90,0,0,484d1c9af3b07511d2c0892166110387642d889f88b80bfc6927a7dc324de83e
academic-writing-skills-B1,academic-writing-skills,B,B1,final_state,0,abstain,,90,0,0,484d1c9af3b07511d2c0892166110387642d889f88b80bfc6927a7dc324de83e
academic-writing-skills-B1,academic-writing-skills,B,B1,trajectory,0,answer,90,90,1,0,484d1c9af3b07511d2c0892166110387642d889f88b80bfc6927a7dc324de83e
academic-writing-skills-B2,academic-writing-skills,B,B2,procgrep,0,abstain,,16,0,0,484d1c9af3b07511d2c0892166110387642d889f88b80bfc6927a7dc324de83e
academic-writing-skills-B2,academic-writing-skills,B,B2,counts,0,abstain,,16,0,0,484d1c9af3b07511d2c0892166110387642d889f88b80bfc6927a7dc324de83e
academic-writing-skills-B2,academic-writing-skills,B,B2,final_state,0,abstain,,16,0,0,484d1c9af3b07511d2c0892166110387642d889f88b80bfc6927a7dc324de83e
academic-writing-skills-B2,academic-writing-skills,B,B2,trajectory,0,answer,16,16,1,0,484d1c9af3b07511d2c0892166110387642d889f88b80bfc6927a7dc324de83e
academic-writing-skills-B3,academic-writing-skills,B,B3,procgrep,0,abstain,,74,0,0,484d1c9af3b07511d2c0892166110387642d889f88b80bfc6927a7dc324de83e
academic-writing-skills-B3,academic-writing-skills,B,B3,counts,0,abstain,,74,0,0,484d1c9af3b07511d2c0892166110387642d889f88b80bfc6927a7dc324de83e
academic-writing-skills-B3,academic-writing-skills,B,B3,final_state,0,abstain,,74,0,0,484d1c9af3b07511d2c0892166110387642d889f88b80bfc6927a7dc324de83e
academic-writing-skills-B3,academic-writing-skills,B,B3,trajectory,0,answer,74,74,1,0,484d1c9af3b07511d2c0892166110387642d889f88b80bfc6927a7dc324de83e
academic-writing-skills-B4,academic-writing-skills,B,B4,procgrep,0,abstain,,read,0,0,484d1c9af3b07511d2c0892166110387642d889f88b80bfc6927a7dc324de83e
academic-writing-skills-B4,academic-writing-skills,B,B4,counts,0,abstain,,read,0,0,484d1c9af3b07511d2c0892166110387642d889f88b80bfc6927a7dc324de83e
academic-writing-skills-B4,academic-writing-skills,B,B4,final_state,0,abstain,,read,0,0,484d1c9af3b07511d2c0892166110387642d889f88b80bfc6927a7dc324de83e
academic-writing-skills-B4,academic-writing-skills,B,B4,trajectory,0,answer,read,read,1,0,484d1c9af3b07511d2c0892166110387642d889f88b80bfc6927a7dc324de83e
academic-writing-skills-B5,academic-writing-skills,B,B5,procgrep,0,abstain,,6,0,0,484d1c9af3b07511d2c0892166110387642d889f88b80bfc6927a7dc324de83e
academic-writing-skills-B5,academic-writing-skills,B,B5,counts,0,abstain,,6,0,0,484d1c9af3b07511d2c0892166110387642d889f88b80bfc6927a7dc324de83e
academic-writing-skills-B5,academic-writing-skills,B,B5,final_state,0,abstain,,6,0,0,484d1c9af3b07511d2c0892166110387642d889f88b80bfc6927a7dc324de83e
academic-writing-skills-B5,academic-writing-skills,B,B5,trajectory,0,answer,6,6,1,0,484d1c9af3b07511d2c0892166110387642d889f88b80bfc6927a7dc324de83e
academic-writing-skills-C1,academic-writing-skills,C,C1,procgrep,0,abstain,,6,0,0,484d1c9af3b07511d2c0892166110387642d889f88b80bfc6927a7dc324de83e
academic-writing-skills-C1,academic-writing-skills,C,C1,counts,0,abstain,,6,0,0,484d1c9af3b07511d2c0892166110387642d889f88b80bfc6927a7dc324de83e
academic-writing-skills-C1,academic-writing-skills,C,C1,final_state,0,abstain,,6,0,0,484d1c9af3b07511d2c0892166110387642d889f88b80bfc6927a7dc324de83e
academic-writing-skills-C1,academic-writing-skills,C,C1,trajectory,0,answer,6,6,1,0,484d1c9af3b07511d2c0892166110387642d889f88b80bfc6927a7dc324de83e
academic-writing-skills-C2,academic-writing-skills,C,C2,procgrep,0,abstain,,9,0,0,484d1c9af3b07511d2c0892166110387642d889f88b80bfc6927a7dc324de83e
academic-writing-skills-C2,academic-writing-skills,C,C2,counts,0,abstain,,9,0,0,484d1c9af3b07511d2c0892166110387642d889f88b80bfc6927a7dc324de83e
academic-writing-skills-C2,academic-writing-skills,C,C2,final_state,0,abstain,,9,0,0,484d1c9af3b07511d2c0892166110387642d889f88b80bfc6927a7dc324de83e
academic-writing-skills-C2,academic-writing-skills,C,C2,trajectory,0,answer,8,9,0,1,484d1c9af3b07511d2c0892166110387642d889f88b80bfc6927a7dc324de83e
academic-writing-skills-C3,academic-writing-skills,C,C3,procgrep,0,abstain,,2,0,0,484d1c9af3b07511d2c0892166110387642d889f88b80bfc6927a7dc324de83e
academic-writing-skills-C3,academic-writing-skills,C,C3,counts,0,abstain,,2,0,0,484d1c9af3b07511d2c0892166110387642d889f88b80bfc6927a7dc324de83e
academic-writing-skills-C3,academic-writing-skills,C,C3,final_state,0,abstain,,2,0,0,484d1c9af3b07511d2c0892166110387642d889f88b80bfc6927a7dc324de83e
academic-writing-skills-C3,academic-writing-skills,C,C3,trajectory,0,answer,2,2,1,0,484d1c9af3b07511d2c0892166110387642d889f88b80bfc6927a7dc324de83e
academic-writing-skills-C4,academic-writing-skills,C,C4,procgrep,0,abstain,,11,0,0,484d1c9af3b07511d2c0892166110387642d889f88b80bfc6927a7dc324de83e
academic-writing-skills-C4,academic-writing-skills,C,C4,counts,0,abstain,,11,0,0,484d1c9af3b07511d2c0892166110387642d889f88b80bfc6927a7dc324de83e
academic-writing-skills-C4,academic-writing-skills,C,C4,final_state,0,abstain,,11,0,0,484d1c9af3b07511d2c0892166110387642d889f88b80bfc6927a7dc324de83e
academic-writing-skills-C4,academic-writing-skills,C,C4,trajectory,0,answer,11,11,1,0,484d1c9af3b07511d2c0892166110387642d889f88b80bfc6927a7dc324de83e
academic-writing-skills-C5,academic-writing-skills,C,C5,procgrep,0,abstain,,23,0,0,484d1c9af3b07511d2c0892166110387642d889f88b80bfc6927a7dc324de83e
academic-writing-skills-C5,academic-writing-skills,C,C5,counts,0,abstain,,23,0,0,484d1c9af3b07511d2c0892166110387642d889f88b80bfc6927a7dc324de83e
academic-writing-skills-C5,academic-writing-skills,C,C5,final_state,0,abstain,,23,0,0,484d1c9af3b07511d2c0892166110387642d889f88b80bfc6927a7dc324de83e
academic-writing-skills-C5,academic-writing-skills,C,C5,trajectory,0,answer,23,23,1,0,484d1c9af3b07511d2c0892166110387642d889f88b80bfc6927a7dc324de83e
academic-writing-skills-D1,academic-writing-skills,D,D1,procgrep,0,abstain,,tracked,0,0,484d1c9af3b07511d2c0892166110387642d889f88b80bfc6927a7dc324de83e
academic-writing-skills-D1,academic-writing-skills,D,D1,counts,0,abstain,,tracked,0,0,484d1c9af3b07511d2c0892166110387642d889f88b80bfc6927a7dc324de83e
academic-writing-skills-D1,academic-writing-skills,D,D1,final_state,0,answer,tracked,tracked,1,0,484d1c9af3b07511d2c0892166110387642d889f88b80bfc6927a7dc324de83e
academic-writing-skills-D1,academic-writing-skills,D,D1,trajectory,0,answer,tracked,tracked,1,0,484d1c9af3b07511d2c0892166110387642d889f88b80bfc6927a7dc324de83e
academic-writing-skills-D2,academic-writing-skills,D,D2,procgrep,0,abstain,,tracked,0,0,484d1c9af3b07511d2c0892166110387642d889f88b80bfc6927a7dc324de83e
academic-writing-skills-D2,academic-writing-skills,D,D2,counts,0,abstain,,tracked,0,0,484d1c9af3b07511d2c0892166110387642d889f88b80bfc6927a7dc324de83e
academic-writing-skills-D2,academic-writing-skills,D,D2,final_state,0,answer,tracked,tracked,1,0,484d1c9af3b07511d2c0892166110387642d889f88b80bfc6927a7dc324de83e
academic-writing-skills-D2,academic-writing-skills,D,D2,trajectory,0,answer,tracked,tracked,1,0,484d1c9af3b07511d2c0892166110387642d889f88b80bfc6927a7dc324de83e
academic-writing-skills-D3,academic-writing-skills,D,D3,procgrep,0,abstain,,tracked,0,0,484d1c9af3b07511d2c0892166110387642d889f88b80bfc6927a7dc324de83e
academic-writing-skills-D3,academic-writing-skills,D,D3,counts,0,abstain,,tracked,0,0,484d1c9af3b07511d2c0892166110387642d889f88b80bfc6927a7dc324de83e
academic-writing-skills-D3,academic-writing-skills,D,D3,final_state,0,answer,tracked,tracked,1,0,484d1c9af3b07511d2c0892166110387642d889f88b80bfc6927a7dc324de83e
academic-writing-skills-D3,academic-writing-skills,D,D3,trajectory,0,answer,tracked,tracked,1,0,484d1c9af3b07511d2c0892166110387642d889f88b80bfc6927a7dc324de83e
academic-writing-skills-D4,academic-writing-skills,D,D4,procgrep,0,abstain,,tracked,0,0,484d1c9af3b07511d2c0892166110387642d889f88b80bfc6927a7dc324de83e
academic-writing-skills-D4,academic-writing-skills,D,D4,counts,0,abstain,,tracked,0,0,484d1c9af3b07511d2c0892166110387642d889f88b80bfc6927a7dc324de83e
academic-writing-skills-D4,academic-writing-skills,D,D4,final_state,0,answer,tracked,tracked,1,0,484d1c9af3b07511d2c0892166110387642d889f88b80bfc6927a7dc324de83e
academic-writing-skills-D4,academic-writing-skills,D,D4,trajectory,0,answer,tracked,tracked,1,0,484d1c9af3b07511d2c0892166110387642d889f88b80bfc6927a7dc324de83e
academic-writing-skills-D5,academic-writing-skills,D,D5,procgrep,0,abstain,,tracked,0,0,484d1c9af3b07511d2c0892166110387642d889f88b80bfc6927a7dc324de83e
academic-writing-skills-D5,academic-writing-skills,D,D5,counts,0,abstain,,tracked,0,0,484d1c9af3b07511d2c0892166110387642d889f88b80bfc6927a7dc324de83e
academic-writing-skills-D5,academic-writing-skills,D,D5,final_state,0,answer,tracked,tracked,1,0,484d1c9af3b07511d2c0892166110387642d889f88b80bfc6927a7dc324de83e
academic-writing-skills-D5,academic-writing-skills,D,D5,trajectory,0,answer,tracked,tracked,1,0,484d1c9af3b07511d2c0892166110387642d889f88b80bfc6927a7dc324de83e
