dimension,rank,tag,count,share_pct,unit
llm_tag_by_estimated_tokens,169,readtoolread,107958,0.0,estimated_tokens
llm_tag_by_estimated_tokens,170,dce,103416,0.0,estimated_tokens
llm_tag_by_estimated_tokens,171,gitignore,102382,0.0,estimated_tokens
llm_tag_by_estimated_tokens,172,ignore,102156,0.0,estimated_tokens
llm_tag_by_estimated_tokens,173,auditcheck,101257,0.0,estimated_tokens
llm_tag_by_estimated_tokens,174,prioritize,99894,0.0,estimated_tokens
llm_tag_by_estimated_tokens,175,network,98804,0.0,estimated_tokens
llm_tag_by_estimated_tokens,176,mergeconflic,98249,0.0,estimated_tokens
llm_tag_by_estimated_tokens,177,response,97113,0.0,estimated_tokens
llm_tag_by_estimated_tokens,178,formatcmp,96076,0.0,estimated_tokens
llm_tag_by_estimated_tokens,179,uprobe,95403,0.0,estimated_tokens
llm_tag_by_estimated_tokens,180,ciwait,94404,0.0,estimated_tokens
llm_tag_by_estimated_tokens,181,notify,94173,0.0,estimated_tokens
llm_tag_by_estimated_tokens,182,viewread,93828,0.0,estimated_tokens
llm_tag_by_estimated_tokens,183,scanoffset,92785,0.0,estimated_tokens
llm_tag_by_estimated_tokens,184,doc,90074,0.0,estimated_tokens
llm_tag_by_estimated_tokens,185,ciconfigure,90048,0.0,estimated_tokens
llm_tag_by_estimated_tokens,186,fixpathtrunc,89273,0.0,estimated_tokens
llm_tag_by_estimated_tokens,187,handleretry,88208,0.0,estimated_tokens
llm_tag_by_estimated_tokens,188,yamlreview,88152,0.0,estimated_tokens
llm_tag_by_estimated_tokens,189,tasks,87998,0.0,estimated_tokens
llm_tag_by_estimated_tokens,190,offsets,87738,0.0,estimated_tokens
llm_tag_by_estimated_tokens,191,setsource,87538,0.0,estimated_tokens
llm_tag_by_estimated_tokens,192,sandboxing,87035,0.0,estimated_tokens
llm_tag_by_estimated_tokens,193,traceconfig,86401,0.0,estimated_tokens
llm_tag_by_estimated_tokens,194,verifyclaude,85627,0.0,estimated_tokens
llm_tag_by_estimated_tokens,195,senddoc,84612,0.0,estimated_tokens
llm_tag_by_estimated_tokens,196,activate,83957,0.0,estimated_tokens
llm_tag_by_estimated_tokens,197,applyupdate,82996,0.0,estimated_tokens
llm_tag_by_estimated_tokens,198,forcepush,82126,0.0,estimated_tokens
llm_tag_by_estimated_tokens,199,default,81294,0.0,estimated_tokens
llm_tag_by_estimated_tokens,200,tsconfig,79671,0.0,estimated_tokens
llm_tag_by_estimated_tokens,201,strip,79538,0.0,estimated_tokens
llm_tag_by_estimated_tokens,202,tokensummary,79276,0.0,estimated_tokens
llm_tag_by_estimated_tokens,203,splitwhitesp,78356,0.0,estimated_tokens
llm_tag_by_estimated_tokens,204,exportcan,76325,0.0,estimated_tokens
llm_tag_by_estimated_tokens,205,apply,76173,0.0,estimated_tokens
llm_tag_by_estimated_tokens,206,checkexports,74732,0.0,estimated_tokens
llm_tag_by_estimated_tokens,207,demo,74595,0.0,estimated_tokens
llm_tag_by_estimated_tokens,208,checkstruct,74265,0.0,estimated_tokens
llm_tag_by_estimated_tokens,209,queryexport,73123,0.0,estimated_tokens
llm_tag_by_estimated_tokens,210,details,72957,0.0,estimated_tokens
llm_tag_by_estimated_tokens,211,count,72480,0.0,estimated_tokens
llm_tag_by_estimated_tokens,212,diagnose,70039,0.0,estimated_tokens
llm_tag_by_estimated_tokens,213,logparse,69484,0.0,estimated_tokens
llm_tag_by_estimated_tokens,214,push,68784,0.0,estimated_tokens
llm_tag_by_estimated_tokens,215,normalize,67727,0.0,estimated_tokens
llm_tag_by_estimated_tokens,216,checkfiles,67201,0.0,estimated_tokens
llm_tag_by_estimated_tokens,217,checksinkssr,67198,0.0,estimated_tokens
llm_tag_by_estimated_tokens,218,readfiles,66867,0.0,estimated_tokens
llm_tag_by_estimated_tokens,219,snapshotsumm,66684,0.0,estimated_tokens
llm_tag_by_estimated_tokens,220,events,65951,0.0,estimated_tokens
llm_tag_by_estimated_tokens,221,viewmodrs,64598,0.0,estimated_tokens
llm_tag_by_estimated_tokens,222,configcheck,64064,0.0,estimated_tokens
llm_tag_by_estimated_tokens,223,pattern,64055,0.0,estimated_tokens
llm_tag_by_estimated_tokens,224,checkpub,63662,0.0,estimated_tokens
llm_tag_by_estimated_tokens,225,json,63372,0.0,estimated_tokens
llm_tag_by_estimated_tokens,226,tsharksetup,63184,0.0,estimated_tokens
llm_tag_by_estimated_tokens,227,confirm,62349,0.0,estimated_tokens
llm_tag_by_estimated_tokens,228,checksetup,61665,0.0,estimated_tokens
llm_tag_by_estimated_tokens,229,streaming,61272,0.0,estimated_tokens
llm_tag_by_estimated_tokens,230,clianalyze,61058,0.0,estimated_tokens
llm_tag_by_estimated_tokens,231,eventproc,61018,0.0,estimated_tokens
llm_tag_by_estimated_tokens,232,initcheck,60870,0.0,estimated_tokens
llm_tag_by_estimated_tokens,233,types,60459,0.0,estimated_tokens
llm_tag_by_estimated_tokens,234,patterns,59903,0.0,estimated_tokens
llm_tag_by_estimated_tokens,235,checksse,59336,0.0,estimated_tokens
llm_tag_by_estimated_tokens,236,testsetup,58730,0.0,estimated_tokens
llm_tag_by_estimated_tokens,237,abstraction,58691,0.0,estimated_tokens
llm_tag_by_estimated_tokens,238,checkcode,58484,0.0,estimated_tokens
llm_tag_by_estimated_tokens,239,checkown,58352,0.0,estimated_tokens
llm_tag_by_estimated_tokens,240,auditdetail,58011,0.0,estimated_tokens
llm_tag_by_estimated_tokens,241,listfiles,57543,0.0,estimated_tokens
llm_tag_by_estimated_tokens,242,testcfg,57138,0.0,estimated_tokens
llm_tag_by_estimated_tokens,243,runexec,55739,0.0,estimated_tokens
llm_tag_by_estimated_tokens,244,parsecheck,55698,0.0,estimated_tokens
llm_tag_by_estimated_tokens,245,embed,55596,0.0,estimated_tokens
llm_tag_by_estimated_tokens,246,sseprocess,54811,0.0,estimated_tokens
llm_tag_by_estimated_tokens,247,zombie,54567,0.0,estimated_tokens
llm_tag_by_estimated_tokens,248,checkdeps,53837,0.0,estimated_tokens
llm_tag_by_estimated_tokens,249,models,52978,0.0,estimated_tokens
llm_tag_by_estimated_tokens,250,protocolchk,52958,0.0,estimated_tokens
llm_tag_by_estimated_tokens,251,grepscan,52926,0.0,estimated_tokens
llm_tag_by_estimated_tokens,252,ssltrack,52828,0.0,estimated_tokens
llm_tag_by_estimated_tokens,253,ignoreupdate,52300,0.0,estimated_tokens
llm_tag_by_estimated_tokens,254,rundiscover,51362,0.0,estimated_tokens
llm_tag_by_estimated_tokens,255,dispatch,50996,0.0,estimated_tokens
llm_tag_by_estimated_tokens,256,checkexport,50646,0.0,estimated_tokens
llm_tag_by_estimated_tokens,257,viewbuild,49903,0.0,estimated_tokens
llm_tag_by_estimated_tokens,258,serialize,49396,0.0,estimated_tokens
llm_tag_by_estimated_tokens,259,exec,49225,0.0,estimated_tokens
llm_tag_by_estimated_tokens,260,restart,48917,0.0,estimated_tokens
llm_tag_by_estimated_tokens,261,logview,48092,0.0,estimated_tokens
llm_tag_by_estimated_tokens,262,viewevents,48037,0.0,estimated_tokens
llm_tag_by_estimated_tokens,263,mapcreate,47847,0.0,estimated_tokens
llm_tag_by_estimated_tokens,264,unused,47136,0.0,estimated_tokens
llm_tag_by_estimated_tokens,265,use,47040,0.0,estimated_tokens
llm_tag_by_estimated_tokens,266,save,46507,0.0,estimated_tokens
llm_tag_by_estimated_tokens,267,checkources,46272,0.0,estimated_tokens
llm_tag_by_estimated_tokens,268,sudo,45478,0.0,estimated_tokens
llm_tag_by_estimated_tokens,269,sudocheck,45456,0.0,estimated_tokens
llm_tag_by_estimated_tokens,270,checksudo,45355,0.0,estimated_tokens
llm_tag_by_estimated_tokens,271,stash,44897,0.0,estimated_tokens
llm_tag_by_estimated_tokens,272,filterbase,43381,0.0,estimated_tokens
llm_tag_by_estimated_tokens,273,checkrs,42355,0.0,estimated_tokens
llm_tag_by_estimated_tokens,274,chain,42128,0.0,estimated_tokens
llm_tag_by_estimated_tokens,275,snapshotchk,41983,0.0,estimated_tokens
llm_tag_by_estimated_tokens,276,repro,41780,0.0,estimated_tokens
llm_tag_by_estimated_tokens,277,sleep,41760,0.0,estimated_tokens
llm_tag_by_estimated_tokens,278,chat,41732,0.0,estimated_tokens
llm_tag_by_estimated_tokens,279,usage,41439,0.0,estimated_tokens
llm_tag_by_estimated_tokens,280,doccheck,41398,0.0,estimated_tokens
llm_tag_by_estimated_tokens,281,checkutils,40964,0.0,estimated_tokens
llm_tag_by_estimated_tokens,282,stopchild,40472,0.0,estimated_tokens
llm_tag_by_estimated_tokens,283,sort,39688,0.0,estimated_tokens
llm_tag_by_estimated_tokens,284,hello,39652,0.0,estimated_tokens
llm_tag_by_estimated_tokens,285,finddup,38372,0.0,estimated_tokens
llm_tag_by_estimated_tokens,286,checksrc,38344,0.0,estimated_tokens
llm_tag_by_estimated_tokens,287,fetchdata,37313,0.0,estimated_tokens
llm_tag_by_estimated_tokens,288,styles,36128,0.0,estimated_tokens
llm_tag_by_estimated_tokens,289,frontendexp,35106,0.0,estimated_tokens
llm_tag_by_estimated_tokens,290,claude,34988,0.0,estimated_tokens
llm_tag_by_estimated_tokens,291,grepfind,33810,0.0,estimated_tokens
llm_tag_by_estimated_tokens,292,checkdir,32528,0.0,estimated_tokens
llm_tag_by_estimated_tokens,293,checkflow,32465,0.0,estimated_tokens
llm_tag_by_estimated_tokens,294,resolve,32020,0.0,estimated_tokens
llm_tag_by_estimated_tokens,295,viewlayer,31732,0.0,estimated_tokens
llm_tag_by_estimated_tokens,296,readmore,31168,0.0,estimated_tokens
llm_tag_by_estimated_tokens,297,define,30878,0.0,estimated_tokens
llm_tag_by_estimated_tokens,298,checkheaders,29984,0.0,estimated_tokens
llm_tag_by_estimated_tokens,299,findjson,29858,0.0,estimated_tokens
llm_tag_by_estimated_tokens,300,checksink,29384,0.0,estimated_tokens
llm_tag_by_estimated_tokens,301,listsrc,29223,0.0,estimated_tokens
llm_tag_by_estimated_tokens,302,smoketest,27713,0.0,estimated_tokens
llm_tag_by_estimated_tokens,303,preview,27617,0.0,estimated_tokens
llm_tag_by_estimated_tokens,304,grepcheck,26549,0.0,estimated_tokens
llm_tag_by_estimated_tokens,305,process,26538,0.0,estimated_tokens
llm_tag_by_estimated_tokens,306,issue,26143,0.0,estimated_tokens
llm_tag_by_estimated_tokens,307,iupdate,25095,0.0,estimated_tokens
llm_tag_by_estimated_tokens,308,parsecontent,24326,0.0,estimated_tokens
llm_tag_by_estimated_tokens,309,ijson,23226,0.0,estimated_tokens
llm_tag_by_estimated_tokens,310,readevent,22571,0.0,estimated_tokens
llm_tag_by_estimated_tokens,311,explore,22312,0.0,estimated_tokens
llm_tag_by_estimated_tokens,312,findstat,19935,0.0,estimated_tokens
llm_tag_by_estimated_tokens,313,tag,17985,0.0,estimated_tokens
llm_tag_by_estimated_tokens,314,align,15702,0.0,estimated_tokens
llm_tag_by_estimated_tokens,315,findall,14676,0.0,estimated_tokens
llm_tag_by_estimated_tokens,316,refsc,13660,0.0,estimated_tokens
llm_tag_by_estimated_tokens,317,restrictions,13640,0.0,estimated_tokens
llm_tag_by_estimated_tokens,318,split,13079,0.0,estimated_tokens
llm_tag_by_estimated_tokens,319,verdict,11836,0.0,estimated_tokens
llm_tag_by_estimated_tokens,320,grepclash,11788,0.0,estimated_tokens
llm_tag_by_estimated_tokens,321,evaluate,11610,0.0,estimated_tokens
llm_tag_by_estimated_tokens,322,verifyimport,11554,0.0,estimated_tokens
llm_tag_by_estimated_tokens,323,receipt,11530,0.0,estimated_tokens
llm_tag_by_estimated_tokens,324,readcore,11218,0.0,estimated_tokens
llm_tag_by_estimated_tokens,325,readstructs,10584,0.0,estimated_tokens
llm_tag_by_estimated_tokens,326,listdir,10076,0.0,estimated_tokens
llm_tag_by_estimated_tokens,327,stackify,9350,0.0,estimated_tokens
llm_tag_by_estimated_tokens,328,viewdir,9262,0.0,estimated_tokens
llm_tag_by_estimated_tokens,329,listsizes,9172,0.0,estimated_tokens
llm_tag_by_estimated_tokens,330,viewsource,8918,0.0,estimated_tokens
llm_tag_by_estimated_tokens,331,list,8695,0.0,estimated_tokens
llm_tag_by_estimated_tokens,332,searching,8283,0.0,estimated_tokens
llm_tag_by_estimated_tokens,333,structure,8126,0.0,estimated_tokens
llm_tag_by_estimated_tokens,334,greprefactor,8063,0.0,estimated_tokens
llm_tag_by_estimated_tokens,335,alignview,7381,0.0,estimated_tokens
llm_tag_by_estimated_tokens,336,benchmark,6927,0.0,estimated_tokens
llm_tag_by_estimated_tokens,337,impact,5874,0.0,estimated_tokens
llm_tag_by_estimated_tokens,338,policy,4596,0.0,estimated_tokens
llm_tag_by_estimated_tokens,339,eval,4253,0.0,estimated_tokens
llm_tag_by_estimated_tokens,340,findings,3398,0.0,estimated_tokens
llm_tag_by_estimated_tokens,341,branding,3351,0.0,estimated_tokens
llm_tag_by_estimated_tokens,342,proof,3075,0.0,estimated_tokens
llm_tag_by_estimated_tokens,343,processmatch,2944,0.0,estimated_tokens
llm_tag_by_estimated_tokens,344,docu,2879,0.0,estimated_tokens
llm_tag_by_estimated_tokens,345,testcodexcod,2774,0.0,estimated_tokens
llm_tag_by_estimated_tokens,346,reviewchk,2382,0.0,estimated_tokens
llm_tag_by_estimated_tokens,347,log,2297,0.0,estimated_tokens
llm_tag_by_estimated_tokens,348,analysis,1797,0.0,estimated_tokens
llm_tag_by_estimated_tokens,349,derive,1776,0.0,estimated_tokens
llm_tag_by_estimated_tokens,350,livecapture,1653,0.0,estimated_tokens
llm_tag_by_estimated_tokens,351,sync,1622,0.0,estimated_tokens
llm_tag_by_estimated_tokens,352,install,1569,0.0,estimated_tokens
llm_tag_by_estimated_tokens,353,readcheck,1568,0.0,estimated_tokens
llm_tag_by_estimated_tokens,354,stage,1546,0.0,estimated_tokens
llm_tag_by_estimated_tokens,355,repair,1470,0.0,estimated_tokens
llm_tag_by_estimated_tokens,356,smoke,1466,0.0,estimated_tokens
llm_tag_by_estimated_tokens,357,feedback,1415,0.0,estimated_tokens
llm_tag_by_estimated_tokens,358,nameiext,1409,0.0,estimated_tokens
llm_tag_by_estimated_tokens,359,artifact,1375,0.0,estimated_tokens
llm_tag_by_estimated_tokens,360,materialized,1373,0.0,estimated_tokens
llm_tag_by_estimated_tokens,361,verifyproof,1355,0.0,estimated_tokens
llm_tag_by_estimated_tokens,362,patch,1237,0.0,estimated_tokens
llm_tag_by_estimated_tokens,363,cleancache,1166,0.0,estimated_tokens
llm_tag_by_estimated_tokens,364,verifylog,1152,0.0,estimated_tokens
llm_tag_by_estimated_tokens,365,rootcause,1123,0.0,estimated_tokens
llm_tag_by_estimated_tokens,366,bench,1116,0.0,estimated_tokens
llm_tag_by_estimated_tokens,367,quickstart,1075,0.0,estimated_tokens
llm_tag_by_estimated_tokens,368,writeperms,1066,0.0,estimated_tokens
llm_tag_by_estimated_tokens,369,delegate,953,0.0,estimated_tokens
llm_tag_by_estimated_tokens,370,config,933,0.0,estimated_tokens
llm_tag_by_estimated_tokens,371,prune,856,0.0,estimated_tokens
llm_tag_by_estimated_tokens,372,section,849,0.0,estimated_tokens
llm_tag_by_estimated_tokens,373,logcheck,823,0.0,estimated_tokens
llm_tag_by_estimated_tokens,374,hidden,810,0.0,estimated_tokens
llm_tag_by_estimated_tokens,375,docsdesign,806,0.0,estimated_tokens
llm_tag_by_estimated_tokens,376,characterize,780,0.0,estimated_tokens
llm_tag_by_estimated_tokens,377,boundsproof,770,0.0,estimated_tokens
llm_tag_by_estimated_tokens,378,grant,756,0.0,estimated_tokens
llm_tag_by_estimated_tokens,379,reviewbu,738,0.0,estimated_tokens
llm_tag_by_estimated_tokens,380,harness,721,0.0,estimated_tokens
llm_tag_by_estimated_tokens,381,liveness,716,0.0,estimated_tokens
llm_tag_by_estimated_tokens,382,authmodel,712,0.0,estimated_tokens
llm_tag_by_estimated_tokens,383,write,697,0.0,estimated_tokens
llm_tag_by_estimated_tokens,384,warnfix,691,0.0,estimated_tokens
llm_tag_by_estimated_tokens,385,domain,658,0.0,estimated_tokens
llm_tag_by_estimated_tokens,386,schema,654,0.0,estimated_tokens
llm_tag_by_estimated_tokens,387,verifystate,646,0.0,estimated_tokens
llm_tag_by_estimated_tokens,388,cleanlocal,645,0.0,estimated_tokens
llm_tag_by_estimated_tokens,389,readmodel,643,0.0,estimated_tokens
llm_tag_by_estimated_tokens,390,resume,628,0.0,estimated_tokens
llm_tag_by_estimated_tokens,391,verifyinsn,600,0.0,estimated_tokens
llm_tag_by_estimated_tokens,392,bpfix,597,0.0,estimated_tokens
llm_tag_by_estimated_tokens,393,judge,582,0.0,estimated_tokens
llm_tag_by_estimated_tokens,394,prove,576,0.0,estimated_tokens
llm_tag_by_estimated_tokens,395,refsccodex,575,0.0,estimated_tokens
llm_tag_by_estimated_tokens,396,layout,571,0.0,estimated_tokens
llm_tag_by_estimated_tokens,397,observe,561,0.0,estimated_tokens
llm_tag_by_estimated_tokens,398,label,552,0.0,estimated_tokens
llm_tag_by_estimated_tokens,399,loganalyze,548,0.0,estimated_tokens
llm_tag_by_estimated_tokens,400,rqrefactor,536,0.0,estimated_tokens
llm_tag_by_estimated_tokens,401,controlflow,522,0.0,estimated_tokens
llm_tag_by_estimated_tokens,402,judgeverdict,521,0.0,estimated_tokens
llm_tag_by_estimated_tokens,403,testbin,521,0.0,estimated_tokens
llm_tag_by_estimated_tokens,404,integration,518,0.0,estimated_tokens
llm_tag_by_estimated_tokens,405,gcleanup,515,0.0,estimated_tokens
llm_tag_by_estimated_tokens,406,selftest,513,0.0,estimated_tokens
llm_tag_by_estimated_tokens,407,verifybundle,509,0.0,estimated_tokens
llm_tag_by_estimated_tokens,408,diffpatch,507,0.0,estimated_tokens
llm_tag_by_estimated_tokens,409,rulelocked,497,0.0,estimated_tokens
llm_tag_by_estimated_tokens,410,reframe,493,0.0,estimated_tokens
llm_tag_by_estimated_tokens,411,encode,490,0.0,estimated_tokens
llm_tag_by_estimated_tokens,412,actplaned,479,0.0,estimated_tokens
llm_tag_by_estimated_tokens,413,infofetch,469,0.0,estimated_tokens
llm_tag_by_estimated_tokens,414,run,466,0.0,estimated_tokens
llm_tag_by_estimated_tokens,415,testcase,464,0.0,estimated_tokens
llm_tag_by_estimated_tokens,416,agentdef,460,0.0,estimated_tokens
llm_tag_by_estimated_tokens,417,telemetry,456,0.0,estimated_tokens
llm_tag_by_estimated_tokens,418,stressbench,453,0.0,estimated_tokens
llm_tag_by_estimated_tokens,419,capability,449,0.0,estimated_tokens
llm_tag_by_estimated_tokens,420,offset,449,0.0,estimated_tokens
llm_tag_by_estimated_tokens,421,crateupd,447,0.0,estimated_tokens
llm_tag_by_estimated_tokens,422,flag,442,0.0,estimated_tokens
llm_tag_by_estimated_tokens,423,detect,440,0.0,estimated_tokens
llm_tag_by_estimated_tokens,424,kill,435,0.0,estimated_tokens
llm_tag_by_estimated_tokens,425,rqdiff,434,0.0,estimated_tokens
llm_tag_by_estimated_tokens,426,syncdocs,422,0.0,estimated_tokens
llm_tag_by_estimated_tokens,427,prooflower,421,0.0,estimated_tokens
llm_tag_by_estimated_tokens,428,make,412,0.0,estimated_tokens
llm_tag_by_estimated_tokens,429,fixlog,409,0.0,estimated_tokens
llm_tag_by_estimated_tokens,430,fixwarn,406,0.0,estimated_tokens
llm_tag_by_estimated_tokens,431,flamegraph,394,0.0,estimated_tokens
llm_tag_by_estimated_tokens,432,terminate,394,0.0,estimated_tokens
llm_tag_by_estimated_tokens,433,xdpreload,388,0.0,estimated_tokens
llm_tag_by_estimated_tokens,434,cleanbuild,377,0.0,estimated_tokens
llm_tag_by_estimated_tokens,435,claim,375,0.0,estimated_tokens
llm_tag_by_estimated_tokens,436,localsession,371,0.0,estimated_tokens
llm_tag_by_estimated_tokens,437,help,368,0.0,estimated_tokens
llm_tag_by_estimated_tokens,438,baseline,366,0.0,estimated_tokens
llm_tag_by_estimated_tokens,439,docgen,362,0.0,estimated_tokens
llm_tag_by_estimated_tokens,440,updatedoc,360,0.0,estimated_tokens
llm_tag_by_estimated_tokens,441,runagent,359,0.0,estimated_tokens
llm_tag_by_estimated_tokens,442,track,357,0.0,estimated_tokens
llm_tag_by_estimated_tokens,443,token,352,0.0,estimated_tokens
llm_tag_by_estimated_tokens,444,session,352,0.0,estimated_tokens
llm_tag_by_estimated_tokens,445,jsonify,349,0.0,estimated_tokens
llm_tag_by_estimated_tokens,446,packet,349,0.0,estimated_tokens
llm_tag_by_estimated_tokens,447,uximprove,345,0.0,estimated_tokens
llm_tag_by_estimated_tokens,448,refresh,338,0.0,estimated_tokens
llm_tag_by_estimated_tokens,449,directive,334,0.0,estimated_tokens
llm_tag_by_estimated_tokens,450,prooflink,333,0.0,estimated_tokens
llm_tag_by_estimated_tokens,451,failureattn,329,0.0,estimated_tokens
llm_tag_by_estimated_tokens,452,loggrep,328,0.0,estimated_tokens
llm_tag_by_estimated_tokens,453,motivation,326,0.0,estimated_tokens
llm_tag_by_estimated_tokens,454,warn,321,0.0,estimated_tokens
llm_tag_by_estimated_tokens,455,challenging,320,0.0,estimated_tokens
llm_tag_by_estimated_tokens,456,docsdesignm,320,0.0,estimated_tokens
llm_tag_by_estimated_tokens,457,container,320,0.0,estimated_tokens
llm_tag_by_estimated_tokens,458,manifest,319,0.0,estimated_tokens
llm_tag_by_estimated_tokens,459,dryrun,319,0.0,estimated_tokens
llm_tag_by_estimated_tokens,460,namecheck,319,0.0,estimated_tokens
llm_tag_by_estimated_tokens,461,perf,319,0.0,estimated_tokens
llm_tag_by_estimated_tokens,462,staged,318,0.0,estimated_tokens
llm_tag_by_estimated_tokens,463,testrun,315,0.0,estimated_tokens
llm_tag_by_estimated_tokens,464,evaluable,310,0.0,estimated_tokens
llm_tag_by_estimated_tokens,465,cost,309,0.0,estimated_tokens
llm_tag_by_estimated_tokens,466,fixendpoint,302,0.0,estimated_tokens
llm_tag_by_estimated_tokens,467,configure,300,0.0,estimated_tokens
llm_tag_by_estimated_tokens,468,sourcebug,300,0.0,estimated_tokens
llm_tag_by_estimated_tokens,469,kernel,298,0.0,estimated_tokens
llm_tag_by_estimated_tokens,470,metadata,292,0.0,estimated_tokens
llm_tag_by_estimated_tokens,471,testsyscall,292,0.0,estimated_tokens
llm_tag_by_estimated_tokens,472,regression,287,0.0,estimated_tokens
llm_tag_by_estimated_tokens,473,killhook,283,0.0,estimated_tokens
llm_tag_by_estimated_tokens,474,stop,278,0.0,estimated_tokens
llm_tag_by_estimated_tokens,475,linting,277,0.0,estimated_tokens
llm_tag_by_estimated_tokens,476,blogdraft,271,0.0,estimated_tokens
llm_tag_by_estimated_tokens,477,translate,270,0.0,estimated_tokens
llm_tag_by_estimated_tokens,478,score,266,0.0,estimated_tokens
llm_tag_by_estimated_tokens,479,replay,266,0.0,estimated_tokens
llm_tag_by_estimated_tokens,480,scan,264,0.0,estimated_tokens
llm_tag_by_estimated_tokens,481,redaction,260,0.0,estimated_tokens
llm_tag_by_estimated_tokens,482,document,255,0.0,estimated_tokens
llm_tag_by_estimated_tokens,483,proofsignal,255,0.0,estimated_tokens
llm_tag_by_estimated_tokens,484,bpfsetup,255,0.0,estimated_tokens
llm_tag_by_estimated_tokens,485,statsoff,252,0.0,estimated_tokens
llm_tag_by_estimated_tokens,486,dump,249,0.0,estimated_tokens
llm_tag_by_estimated_tokens,487,cover,245,0.0,estimated_tokens
llm_tag_by_estimated_tokens,488,scrub,240,0.0,estimated_tokens
llm_tag_by_estimated_tokens,489,releasecheck,234,0.0,estimated_tokens
llm_tag_by_estimated_tokens,490,reload,234,0.0,estimated_tokens
llm_tag_by_estimated_tokens,491,formatcheck,233,0.0,estimated_tokens
llm_tag_by_estimated_tokens,492,cleaning,233,0.0,estimated_tokens
llm_tag_by_estimated_tokens,493,whitespace,230,0.0,estimated_tokens
llm_tag_by_estimated_tokens,494,fixdoc,223,0.0,estimated_tokens
llm_tag_by_estimated_tokens,495,docsync,219,0.0,estimated_tokens
llm_tag_by_estimated_tokens,496,monitoring,217,0.0,estimated_tokens
llm_tag_by_estimated_tokens,497,branch,216,0.0,estimated_tokens
llm_tag_by_estimated_tokens,498,archive,216,0.0,estimated_tokens
llm_tag_by_estimated_tokens,499,principal,212,0.0,estimated_tokens
llm_tag_by_estimated_tokens,500,blog,211,0.0,estimated_tokens
llm_tag_by_estimated_tokens,501,hash,210,0.0,estimated_tokens
llm_tag_by_estimated_tokens,502,cleandocker,207,0.0,estimated_tokens
llm_tag_by_estimated_tokens,503,lowering,205,0.0,estimated_tokens
llm_tag_by_estimated_tokens,504,baselinefind,200,0.0,estimated_tokens
llm_tag_by_estimated_tokens,505,pipeline,198,0.0,estimated_tokens
llm_tag_by_estimated_tokens,506,perfstrace,196,0.0,estimated_tokens
llm_tag_by_estimated_tokens,507,checker,192,0.0,estimated_tokens
llm_tag_by_estimated_tokens,508,verifyorder,190,0.0,estimated_tokens
llm_tag_by_estimated_tokens,509,interrupt,190,0.0,estimated_tokens
llm_tag_by_estimated_tokens,510,proofbuild,190,0.0,estimated_tokens
llm_tag_by_estimated_tokens,511,stress,186,0.0,estimated_tokens
llm_tag_by_estimated_tokens,512,makefile,185,0.0,estimated_tokens
llm_tag_by_estimated_tokens,513,redact,184,0.0,estimated_tokens
llm_tag_by_estimated_tokens,514,git,182,0.0,estimated_tokens
llm_tag_by_estimated_tokens,515,checklist,180,0.0,estimated_tokens
llm_tag_by_estimated_tokens,516,helper,180,0.0,estimated_tokens
llm_tag_by_estimated_tokens,517,serve,179,0.0,estimated_tokens
llm_tag_by_estimated_tokens,518,draft,178,0.0,estimated_tokens
llm_tag_by_estimated_tokens,519,proofcheck,175,0.0,estimated_tokens
llm_tag_by_estimated_tokens,520,jsonokno,175,0.0,estimated_tokens
llm_tag_by_estimated_tokens,521,formatting,171,0.0,estimated_tokens
llm_tag_by_estimated_tokens,522,paperagentfl,170,0.0,estimated_tokens
llm_tag_by_estimated_tokens,523,evidence,167,0.0,estimated_tokens
llm_tag_by_estimated_tokens,524,backfill,166,0.0,estimated_tokens
llm_tag_by_estimated_tokens,525,orchestrate,166,0.0,estimated_tokens
llm_tag_by_estimated_tokens,526,package,166,0.0,estimated_tokens
llm_tag_by_estimated_tokens,527,specify,165,0.0,estimated_tokens
llm_tag_by_estimated_tokens,528,tail,165,0.0,estimated_tokens
llm_tag_by_estimated_tokens,529,ledger,162,0.0,estimated_tokens
llm_tag_by_estimated_tokens,530,adjudicate,161,0.0,estimated_tokens
llm_tag_by_estimated_tokens,531,docrewrite,161,0.0,estimated_tokens
llm_tag_by_estimated_tokens,532,abstract,161,0.0,estimated_tokens
llm_tag_by_estimated_tokens,533,contract,160,0.0,estimated_tokens
llm_tag_by_estimated_tokens,534,rootpidrefs,160,0.0,estimated_tokens
llm_tag_by_estimated_tokens,535,memcheck,160,0.0,estimated_tokens
llm_tag_by_estimated_tokens,536,stresstest,159,0.0,estimated_tokens
llm_tag_by_estimated_tokens,537,reviewer,158,0.0,estimated_tokens
llm_tag_by_estimated_tokens,538,fmtcheck,156,0.0,estimated_tokens
llm_tag_by_estimated_tokens,539,sanity,155,0.0,estimated_tokens
llm_tag_by_estimated_tokens,540,features,154,0.0,estimated_tokens
llm_tag_by_estimated_tokens,541,checkdb,154,0.0,estimated_tokens
llm_tag_by_estimated_tokens,542,claimid,150,0.0,estimated_tokens
llm_tag_by_estimated_tokens,543,fixencode,149,0.0,estimated_tokens
llm_tag_by_estimated_tokens,544,outline,149,0.0,estimated_tokens
llm_tag_by_estimated_tokens,545,posthoc,148,0.0,estimated_tokens
llm_tag_by_estimated_tokens,546,probe,147,0.0,estimated_tokens
llm_tag_by_estimated_tokens,547,experiment,146,0.0,estimated_tokens
