project,worktree_id,event_index,event_id,ts_ms,session_id,status,vendor,action_ordinal,artifact_id,identity_known,path,artifact_class,module,operation,stratum,previous_path,fractional_weight
agentsight,b5bc34dabe6a,68126,7717d2df7211d38a,1784030992917,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,ok,codex,0,docs/paper/references.bib#0,True,docs/paper/references.bib,paper/docs,docs,read,read,,1.0
agentsight,b5bc34dabe6a,68127,5ae4027a58c90e29,1784030996356,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,ok,codex,0,docs/paper/references.bib#0,True,docs/paper/references.bib,paper/docs,docs,read,read,,1.0
agentsight,b5bc34dabe6a,68134,1ed550e9c82153a7,1784031041862,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,ok,codex,0,docs/paper/references.bib#0,True,docs/paper/references.bib,paper/docs,docs,read,read,,1.0
agentsight,b5bc34dabe6a,68136,62c1110561c0bc50,1784031074262,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,ok,codex,0,docs/paper/references.bib#0,True,docs/paper/references.bib,paper/docs,docs,write,mutation,,1.0
agentsight,b5bc34dabe6a,68143,efcb5208ddfc5e3a,1784031123715,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,ok,codex,0,docs/paper/references.bib#0,True,docs/paper/references.bib,paper/docs,docs,write,mutation,,1.0
agentsight,b5bc34dabe6a,68154,acd08d3034a9d44d,1784031190301,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,ok,codex,0,docs/paper/main.tex#0,True,docs/paper/main.tex,paper/docs,docs,write,mutation,,1.0
agentsight,b5bc34dabe6a,68160,204f612b67548e85,1784031227419,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,ok,codex,0,docs/paper/main.tex#0,True,docs/paper/main.tex,paper/docs,docs,write,mutation,,1.0
agentsight,b5bc34dabe6a,68166,04b7ac98083d9466,1784031254958,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,ok,codex,0,docs/paper/references.bib#0,True,docs/paper/references.bib,paper/docs,docs,read,read,,1.0
agentsight,b5bc34dabe6a,68170,177186f7edf59962,1784031292345,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,ok,codex,0,docs/paper/main.tex#0,True,docs/paper/main.tex,paper/docs,docs,read,read,,1.0
agentsight,b5bc34dabe6a,68171,852d8c097859737e,1784031305061,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,ok,codex,0,docs/paper/main.tex#0,True,docs/paper/main.tex,paper/docs,docs,write,mutation,,1.0
agentsight,b5bc34dabe6a,68184,f675deeb20e9826e,1784031557554,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,ok,codex,0,docs/paper/references.bib#0,True,docs/paper/references.bib,paper/docs,docs,read,read,,1.0
agentsight,b5bc34dabe6a,68186,43282bb2ef837056,1784031584792,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,ok,codex,0,docs/paper/main.tex#0,True,docs/paper/main.tex,paper/docs,docs,read,read,,1.0
agentsight,b5bc34dabe6a,68187,425e388ab5b2c5fe,1784031605169,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,ok,codex,0,docs/paper/main.tex#0,True,docs/paper/main.tex,paper/docs,docs,write,mutation,,1.0
agentsight,b5bc34dabe6a,68189,a94e62e987aa98b1,1784031654953,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,ok,codex,0,docs/paper/references.bib#0,True,docs/paper/references.bib,paper/docs,docs,read,read,,1.0
agentsight,b5bc34dabe6a,68190,83da469f38fd42ca,1784031669694,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,ok,codex,0,docs/paper/references.bib#0,True,docs/paper/references.bib,paper/docs,docs,write,mutation,,1.0
agentsight,b5bc34dabe6a,68191,98e108ba3ba1bb72,1784031687241,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,ok,codex,0,docs/paper/references.bib#0,True,docs/paper/references.bib,paper/docs,docs,write,mutation,,1.0
agentsight,b5bc34dabe6a,68192,418320cdcad0dbda,1784031700978,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,ok,codex,0,docs/paper/references.bib#0,True,docs/paper/references.bib,paper/docs,docs,write,mutation,,1.0
agentsight,b5bc34dabe6a,68193,12fa31562f5bfec1,1784031724656,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,ok,codex,0,docs/paper/references.bib#0,True,docs/paper/references.bib,paper/docs,docs,write,mutation,,1.0
agentsight,b5bc34dabe6a,68194,2e538ef4ccf9f5c1,1784031748262,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,ok,codex,0,docs/paper/main.tex#0,True,docs/paper/main.tex,paper/docs,docs,write,mutation,,1.0
agentsight,b5bc34dabe6a,68196,5040986021ce3f6b,1784031764992,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,ok,codex,0,docs/paper/references.bib#0,True,docs/paper/references.bib,paper/docs,docs,write,mutation,,1.0
agentsight,b5bc34dabe6a,68197,5b874e6130adbc80,1784031772797,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,ok,codex,0,docs/paper/references.bib#0,True,docs/paper/references.bib,paper/docs,docs,write,mutation,,1.0
agentsight,b5bc34dabe6a,68206,f1a9e977a633360a,1784031920285,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,ok,codex,0,docs/paper/references.bib#0,True,docs/paper/references.bib,paper/docs,docs,write,mutation,,1.0
agentsight,b5bc34dabe6a,68209,03b172333701caf1,1784031960746,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,ok,codex,0,docs/paper/references.bib#0,True,docs/paper/references.bib,paper/docs,docs,write,mutation,,1.0
agentsight,b5bc34dabe6a,68210,3568397718492eaf,1784031965960,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,ok,codex,0,docs/paper/references.bib#0,True,docs/paper/references.bib,paper/docs,docs,read,read,,1.0
agentsight,b5bc34dabe6a,68213,0fa0e7d06ce92095,1784032007898,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,ok,codex,0,docs/paper/main.tex#0,True,docs/paper/main.tex,paper/docs,docs,write,mutation,,1.0
agentsight,b5bc34dabe6a,68218,4a5b825fbeb753fd,1784032090031,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,ok,codex,0,docs/paper/references.bib#0,True,docs/paper/references.bib,paper/docs,docs,write,mutation,,1.0
agentsight,b5bc34dabe6a,68224,4c41438335b8c1ee,1784032180097,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,ok,codex,0,docs/tmp/build-and-evaluate/step-0006-20260714T031808-0700/02-write-gate/iter-refine-writing-20260714T035108-0700/round-10-citation-verification.md#0,True,docs/tmp/build-and-evaluate/step-0006-20260714T031808-0700/02-write-gate/iter-refine-writing-20260714T035108-0700/round-10-citation-verification.md,paper/docs,docs,create,mutation,,1.0
agentsight,b5bc34dabe6a,68226,2501ac91dc4d1efe,1784032206225,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,ok,codex,0,docs/tmp/build-and-evaluate/step-0006-20260714T031808-0700/02-write-gate/002-rq3-evidence-sync-20260714T035108-0700.md#0,True,docs/tmp/build-and-evaluate/step-0006-20260714T031808-0700/02-write-gate/002-rq3-evidence-sync-20260714T035108-0700.md,paper/docs,docs,read,read,,1.0
agentsight,b5bc34dabe6a,68228,ca10fc762d9f2720,1784032212095,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,ok,codex,0,docs/paper/main.tex#0,True,docs/paper/main.tex,paper/docs,docs,read,read,,1.0
agentsight,b5bc34dabe6a,68229,595079f7b9ddaece,1784032215131,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,ok,codex,0,docs/paper/main.tex#0,True,docs/paper/main.tex,paper/docs,docs,read,read,,1.0
agentsight,b5bc34dabe6a,68230,bd41bad8b510349e,1784032217992,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,ok,codex,0,docs/paper/main.tex#0,True,docs/paper/main.tex,paper/docs,docs,read,read,,1.0
agentsight,b5bc34dabe6a,68232,aaf446a94b6a9165,1784032220937,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,ok,codex,0,docs/paper/main.tex#0,True,docs/paper/main.tex,paper/docs,docs,read,read,,1.0
agentsight,b5bc34dabe6a,68233,c40c5c1543ad33fe,1784032224375,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,ok,codex,0,docs/paper/references.bib#0,True,docs/paper/references.bib,paper/docs,docs,read,read,,1.0
agentsight,b5bc34dabe6a,68234,ce9b428772fba5c6,1784032227942,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,ok,codex,0,docs/paper/references.bib#0,True,docs/paper/references.bib,paper/docs,docs,read,read,,1.0
agentsight,b5bc34dabe6a,68235,8546922dfa03ac89,1784032230609,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,ok,codex,0,docs/paper/references.bib#0,True,docs/paper/references.bib,paper/docs,docs,read,read,,1.0
agentsight,b5bc34dabe6a,68236,5d8468ed62759717,1784032234351,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,ok,codex,0,docs/paper/figures/fig-architecture.tex#2,True,docs/paper/figures/fig-architecture.tex,paper/docs,docs,read,read,,1.0
agentsight,b5bc34dabe6a,68239,f03d835043deb38b,1784032249510,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,ok,codex,0,docs/tmp/build-and-evaluate/step-0006-20260714T031808-0700/02-write-gate/iter-refine-writing-20260714T035108-0700/round-3-logic-flow.md#0,True,docs/tmp/build-and-evaluate/step-0006-20260714T031808-0700/02-write-gate/iter-refine-writing-20260714T035108-0700/round-3-logic-flow.md,paper/docs,docs,read,read,,0.5
agentsight,b5bc34dabe6a,68239,f03d835043deb38b,1784032249510,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,ok,codex,1,docs/tmp/build-and-evaluate/step-0006-20260714T031808-0700/02-write-gate/iter-refine-writing-20260714T035108-0700/round-4-abstract-intro-rebuild.md#0,True,docs/tmp/build-and-evaluate/step-0006-20260714T031808-0700/02-write-gate/iter-refine-writing-20260714T035108-0700/round-4-abstract-intro-rebuild.md,paper/docs,docs,read,read,,0.5
agentsight,b5bc34dabe6a,68241,0fe98607f2126504,1784032255334,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,ok,codex,0,docs/user-instruction.md#1,True,docs/user-instruction.md,paper/docs,docs,read,read,,1.0
agentsight,b5bc34dabe6a,68242,e080fc5889765002,1784032258415,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,ok,codex,0,docs/idea-story.md#2,True,docs/idea-story.md,paper/docs,docs,read,read,,1.0
agentsight,b5bc34dabe6a,68243,d3aa695cbbcf0036,1784032261303,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,ok,codex,0,docs/idea-story.md#2,True,docs/idea-story.md,paper/docs,docs,read,read,,1.0
agentsight,b5bc34dabe6a,68247,8aa38fda0698bf57,1784032301395,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,ok,codex,0,docs/paper/references.bib#0,True,docs/paper/references.bib,paper/docs,docs,read,read,,1.0
agentsight,b5bc34dabe6a,68248,8edc882e5e0f417b,1784032316620,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,ok,codex,0,docs/agentpprof-paper/.git#0,True,docs/agentpprof-paper/.git,paper/docs,docs,read,read,,1.0
agentsight,b5bc34dabe6a,68250,5943913d84625847,1784032322627,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,ok,codex,0,docs/agentpprof-paper/.git#0,True,docs/agentpprof-paper/.git,paper/docs,docs,read,read,,1.0
agentsight,b5bc34dabe6a,68252,0cf4b9b2e8afab62,1784032378588,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,ok,codex,0,docs/tmp/build-and-evaluate/step-0006-20260714T031808-0700/02-write-gate/003-write-outer-audit-20260714T053200-0700.md#0,True,docs/tmp/build-and-evaluate/step-0006-20260714T031808-0700/02-write-gate/003-write-outer-audit-20260714T053200-0700.md,paper/docs,docs,create,mutation,,0.5
agentsight,b5bc34dabe6a,68252,0cf4b9b2e8afab62,1784032378588,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,ok,codex,1,docs/tmp/build-and-evaluate/step-0006-20260714T031808-0700/02-write-gate/004-gate-exit-20260714T053200-0700.md#0,True,docs/tmp/build-and-evaluate/step-0006-20260714T031808-0700/02-write-gate/004-gate-exit-20260714T053200-0700.md,paper/docs,docs,create,mutation,,0.5
agentsight,b5bc34dabe6a,68257,a2039e43b864cb86,1784032469003,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,ok,codex,0,docs/tmp/build-and-evaluate/step-0006-20260714T031808-0700/02-write-gate/004-gate-exit-20260714T053200-0700.md#0,True,docs/tmp/build-and-evaluate/step-0006-20260714T031808-0700/02-write-gate/004-gate-exit-20260714T053200-0700.md,paper/docs,docs,read,read,,0.5
agentsight,b5bc34dabe6a,68257,a2039e43b864cb86,1784032469003,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,ok,codex,1,docs/user-instruction.md#1,True,docs/user-instruction.md,paper/docs,docs,read,read,,0.5
agentsight,b5bc34dabe6a,68258,ba056c4e1e606002,1784032474124,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,ok,codex,0,docs/tmp/build-and-evaluate/step-0005-20260714T022913-0700/03-review-gate/000-gate-entry-20260714T025741-0700.md#0,True,docs/tmp/build-and-evaluate/step-0005-20260714T022913-0700/03-review-gate/000-gate-entry-20260714T025741-0700.md,paper/docs,docs,read,read,,0.5
agentsight,b5bc34dabe6a,68258,ba056c4e1e606002,1784032474124,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,ok,codex,1,docs/tmp/build-and-evaluate/step-0005-20260714T022913-0700/03-review-gate/999-gate-report-20260714T031649-0700.md#0,True,docs/tmp/build-and-evaluate/step-0005-20260714T022913-0700/03-review-gate/999-gate-report-20260714T031649-0700.md,paper/docs,docs,read,read,,0.5
agentsight,b5bc34dabe6a,68259,e9d757e6c2d24e8d,1784032484843,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,ok,codex,0,docs/tmp/build-and-evaluate/step-0006-20260714T031808-0700/03-review-gate/000-gate-entry-20260714T053434-0700.md#0,True,docs/tmp/build-and-evaluate/step-0006-20260714T031808-0700/03-review-gate/000-gate-entry-20260714T053434-0700.md,paper/docs,docs,create,mutation,,1.0
agentsight,e58fce112c6e,68263,129e21604ba4e5f6,1784032506906,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,ok,codex,0,workdir:/home/yunwei37/workspace/my-paper-work/academic-writing-skills#0,True,workdir:/home/yunwei37/workspace/my-paper-work/academic-writing-skills,other,workdir:,read,read,,0.5
agentsight,e58fce112c6e,68263,129e21604ba4e5f6,1784032506906,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,ok,codex,1,yield_time_ms:10000#0,True,yield_time_ms:10000,other,repo-root-files,read,read,,0.5
agentsight,b5bc34dabe6a,68266,6f3281e59581cf25,1784032511868,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,ok,codex,0,docs/paper/main.tex#0,True,docs/paper/main.tex,paper/docs,docs,read,read,,1.0
agentsight,b5bc34dabe6a,68268,fe9c2ae7ff1ddaf6,1784032515351,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,ok,codex,0,docs/paper/main.tex#0,True,docs/paper/main.tex,paper/docs,docs,read,read,,1.0
agentsight,b5bc34dabe6a,68271,446c19e5f7350b08,1784032521735,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,ok,codex,0,docs/paper/main.tex#0,True,docs/paper/main.tex,paper/docs,docs,read,read,,1.0
agentsight,b5bc34dabe6a,68273,a7c3eb22054c2985,1784032526378,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,ok,codex,0,docs/paper/main.tex#0,True,docs/paper/main.tex,paper/docs,docs,read,read,,1.0
agentsight,b5bc34dabe6a,68276,69649b97b5dc87d2,1784032530160,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,ok,codex,0,docs/paper/main.tex#0,True,docs/paper/main.tex,paper/docs,docs,read,read,,1.0
agentsight,b5bc34dabe6a,68277,fc017b7995677c06,1784032533118,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,ok,codex,0,docs/paper/main.tex#0,True,docs/paper/main.tex,paper/docs,docs,read,read,,1.0
agentsight,b5bc34dabe6a,68278,983604e9e31db75d,1784032534412,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,ok,codex,0,docs/background-related-work.md#1,True,docs/background-related-work.md,paper/docs,docs,read,read,,0.3333333333333333
agentsight,b5bc34dabe6a,68278,983604e9e31db75d,1784032534412,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,ok,codex,1,docs/idea-story.md#2,True,docs/idea-story.md,paper/docs,docs,read,read,,0.3333333333333333
agentsight,b5bc34dabe6a,68278,983604e9e31db75d,1784032534412,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,ok,codex,2,docs/tmp/build-and-evaluate/step-0005-20260714T022913-0700/03-review-gate/review-001/004-cycle-change-audit-final-verdict-and-routing.md#0,True,docs/tmp/build-and-evaluate/step-0005-20260714T022913-0700/03-review-gate/review-001/004-cycle-change-audit-final-verdict-and-routing.md,paper/docs,docs,read,read,,0.3333333333333333
agentsight,b5bc34dabe6a,68281,4cb75e1e0e67c29a,1784032537837,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,ok,codex,0,docs/paper/main.tex#0,True,docs/paper/main.tex,paper/docs,docs,read,read,,1.0
agentsight,b5bc34dabe6a,68291,c17c53981a89229c,1784032568346,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,ok,codex,0,docs/idea-story.md#2,True,docs/idea-story.md,paper/docs,docs,read,read,,0.5
agentsight,b5bc34dabe6a,68291,c17c53981a89229c,1784032568346,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,ok,codex,1,docs/user-instruction.md#1,True,docs/user-instruction.md,paper/docs,docs,read,read,,0.5
agentsight,b5bc34dabe6a,68292,8f65ff7dfa9b2886,1784032572163,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,ok,codex,0,docs/idea-story.md#2,True,docs/idea-story.md,paper/docs,docs,read,read,,1.0
agentsight,b5bc34dabe6a,68293,5b1edaf24ad99c4c,1784032577976,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,ok,codex,0,docs/agentpprof-paper/main.tex#0,True,docs/agentpprof-paper/main.tex,paper/docs,docs,read,read,,1.0
agentsight,b5bc34dabe6a,68300,139f5a84244fbdd6,1784032596284,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,ok,codex,0,script/operation_boundary_backend_eval.py#0,True,script/operation_boundary_backend_eval.py,source,script,read,read,,0.5
agentsight,b5bc34dabe6a,68300,139f5a84244fbdd6,1784032596284,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,ok,codex,1,script/rq3_osworld_boundary_fidelity_eval.py#0,True,script/rq3_osworld_boundary_fidelity_eval.py,source,script,read,read,,0.5
agentsight,b5bc34dabe6a,68302,6999956b22e4e4f5,1784032602419,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,ok,codex,0,script/operation_boundary_backend_eval.py#0,True,script/operation_boundary_backend_eval.py,source,script,read,read,,0.5
agentsight,b5bc34dabe6a,68302,6999956b22e4e4f5,1784032602419,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,ok,codex,1,script/rq3_osworld_boundary_fidelity_eval.py#0,True,script/rq3_osworld_boundary_fidelity_eval.py,source,script,read,read,,0.5
agentsight,b5bc34dabe6a,68304,85bd32378d4e4337,1784032611323,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,ok,codex,0,docs/visexp/out/external-agent-trace-osworldhuman-r290/osworld-human-operations.jsonl#0,True,docs/visexp/out/external-agent-trace-osworldhuman-r290/osworld-human-operations.jsonl,paper/docs,docs,read,read,,1.0
agentsight,b5bc34dabe6a,68309,02b1495a9fe2aa84,1784032622833,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,ok,codex,0,script/agent_trace_datasets.py#0,True,script/agent_trace_datasets.py,source,script,read,read,,1.0
agentsight,b5bc34dabe6a,68320,ff628b680b251765,1784032662875,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,ok,codex,0,docs/idea-story.md#2,True,docs/idea-story.md,paper/docs,docs,read,read,,0.5
agentsight,b5bc34dabe6a,68320,ff628b680b251765,1784032662875,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,ok,codex,1,docs/user-instruction.md#1,True,docs/user-instruction.md,paper/docs,docs,read,read,,0.5
agentsight,b5bc34dabe6a,68323,75c450aae46fd507,1784032681200,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,ok,codex,0,docs/evaluation.md#1,True,docs/evaluation.md,paper/docs,docs,read,read,,1.0
agentsight,b5bc34dabe6a,68325,7be30eef6905af24,1784032686522,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,ok,codex,0,docs/evaluation.md#1,True,docs/evaluation.md,paper/docs,docs,read,read,,1.0
agentsight,b5bc34dabe6a,68327,55f1e519528aa2bc,1784032689258,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,ok,codex,0,docs/evaluation.md#1,True,docs/evaluation.md,paper/docs,docs,read,read,,1.0
agentsight,b5bc34dabe6a,68341,ffed13e8f7202347,1784032754875,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,ok,codex,0,docs/paper/main.tex#0,True,docs/paper/main.tex,paper/docs,docs,read,read,,1.0
agentsight,b5bc34dabe6a,68342,ba9a8c8c9509a5c0,1784032759952,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,ok,codex,0,docs/paper/main.tex#0,True,docs/paper/main.tex,paper/docs,docs,read,read,,1.0
agentsight,b5bc34dabe6a,68345,c936e9e7ff102f3f,1784032773994,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,ok,codex,0,docs/visexp/out/live-record-r114-analysis.md#0,True,docs/visexp/out/live-record-r114-analysis.md,paper/docs,docs,read,read,,0.3333333333333333
agentsight,b5bc34dabe6a,68345,c936e9e7ff102f3f,1784032773994,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,ok,codex,1,docs/visexp/out/live-record-r114.json#0,True,docs/visexp/out/live-record-r114.json,paper/docs,docs,read,read,,0.3333333333333333
agentsight,b5bc34dabe6a,68345,c936e9e7ff102f3f,1784032773994,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,ok,codex,2,docs/visexp/out/live-record-r114.md#0,True,docs/visexp/out/live-record-r114.md,paper/docs,docs,read,read,,0.3333333333333333
agentsight,b5bc34dabe6a,68355,67f67e4fc46c03fe,1784032888466,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,ok,codex,0,docs/visexp/r114_lineage_analysis.py#0,True,docs/visexp/r114_lineage_analysis.py,paper/docs,docs,read,read,,0.5
agentsight,b5bc34dabe6a,68355,67f67e4fc46c03fe,1784032888466,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,ok,codex,1,docs/visexp/r114_live_record_suite.py#0,True,docs/visexp/r114_live_record_suite.py,paper/docs,docs,read,read,,0.5
agentsight,b5bc34dabe6a,68360,4d615e8ce5c6ff02,1784033045287,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,ok,codex,0,docs/tmp/build-and-evaluate/step-0006-20260714T031808-0700/03-review-gate/990-independent-outer-audit-20260714T054239-0700.md#0,True,docs/tmp/build-and-evaluate/step-0006-20260714T031808-0700/03-review-gate/990-independent-outer-audit-20260714T054239-0700.md,paper/docs,docs,create,mutation,,0.16666666666666666
agentsight,b5bc34dabe6a,68360,4d615e8ce5c6ff02,1784033045287,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,ok,codex,1,docs/tmp/build-and-evaluate/step-0006-20260714T031808-0700/03-review-gate/999-gate-report-20260714T054239-0700.md#0,True,docs/tmp/build-and-evaluate/step-0006-20260714T031808-0700/03-review-gate/999-gate-report-20260714T054239-0700.md,paper/docs,docs,create,mutation,,0.16666666666666666
agentsight,b5bc34dabe6a,68360,4d615e8ce5c6ff02,1784033045287,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,ok,codex,2,docs/tmp/build-and-evaluate/step-0006-20260714T031808-0700/03-review-gate/review-001/001-blind-full-paper-read-and-attack-map.md#0,True,docs/tmp/build-and-evaluate/step-0006-20260714T031808-0700/03-review-gate/review-001/001-blind-full-paper-read-and-attack-map.md,paper/docs,docs,create,mutation,,0.16666666666666666
agentsight,b5bc34dabe6a,68360,4d615e8ce5c6ff02,1784033045287,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,ok,codex,3,docs/tmp/build-and-evaluate/step-0006-20260714T031808-0700/03-review-gate/review-001/002-external-search-and-source-verification.md#0,True,docs/tmp/build-and-evaluate/step-0006-20260714T031808-0700/03-review-gate/review-001/002-external-search-and-source-verification.md,paper/docs,docs,create,mutation,,0.16666666666666666
agentsight,b5bc34dabe6a,68360,4d615e8ce5c6ff02,1784033045287,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,ok,codex,4,docs/tmp/build-and-evaluate/step-0006-20260714T031808-0700/03-review-gate/review-001/003-full-paper-reread-and-scientific-assessment.md#0,True,docs/tmp/build-and-evaluate/step-0006-20260714T031808-0700/03-review-gate/review-001/003-full-paper-reread-and-scientific-assessment.md,paper/docs,docs,create,mutation,,0.16666666666666666
agentsight,b5bc34dabe6a,68360,4d615e8ce5c6ff02,1784033045287,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,ok,codex,5,docs/tmp/build-and-evaluate/step-0006-20260714T031808-0700/03-review-gate/review-001/004-cycle-change-audit-final-verdict-and-routing.md#0,True,docs/tmp/build-and-evaluate/step-0006-20260714T031808-0700/03-review-gate/review-001/004-cycle-change-audit-final-verdict-and-routing.md,paper/docs,docs,create,mutation,,0.16666666666666666
agentsight,b5bc34dabe6a,68362,56ef417ef3124fe2,1784033057751,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,ok,codex,0,docs/background-related-work.md#1,True,docs/background-related-work.md,paper/docs,docs,read,read,,0.3333333333333333
agentsight,b5bc34dabe6a,68362,56ef417ef3124fe2,1784033057751,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,ok,codex,1,docs/evaluation.md#1,True,docs/evaluation.md,paper/docs,docs,read,read,,0.3333333333333333
agentsight,b5bc34dabe6a,68362,56ef417ef3124fe2,1784033057751,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,ok,codex,2,docs/idea-story.md#2,True,docs/idea-story.md,paper/docs,docs,read,read,,0.3333333333333333
agentsight,b5bc34dabe6a,68363,12547e41b9a1a5ea,1784033095240,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,ok,codex,0,docs/background-related-work.md#1,True,docs/background-related-work.md,paper/docs,docs,write,mutation,,0.3333333333333333
agentsight,b5bc34dabe6a,68363,12547e41b9a1a5ea,1784033095240,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,ok,codex,1,docs/evaluation.md#1,True,docs/evaluation.md,paper/docs,docs,write,mutation,,0.3333333333333333
