project,vendor,session_id,source_file,source_role_rule,readable,parsed,bytes,sha256,parse_error,native_source_kind,native_source_app,human_bearing_source
agentsight,codex,codex:019ec8e8-97a6-7661-ad95-259a8f2cf807,/home/yunwei37/.codex/sessions/2026/06/14/rollout-2026-06-14T18-32-26-019ec8e8-97a6-7661-ad95-259a8f2cf807.jsonl,user,True,True,39843,3d8546e840c1462f30755cd5922843cbf9dc68af7349e5b64b06177817be5347,,user,exec,True
agentsight,codex,codex:019ec8e8-dd0f-7f81-8173-603964ca86e6,/home/yunwei37/.codex/sessions/2026/06/14/rollout-2026-06-14T18-32-44-019ec8e8-dd0f-7f81-8173-603964ca86e6.jsonl,user,True,True,42282,0ed5cde51b15bcb4f88651687bdf573f5e428105125f79ab94f93665df12fa4d,,user,exec,True
agentsight,codex,codex:019ec8f7-849e-7650-964e-e5da2bb95819,/home/yunwei37/.codex/sessions/2026/06/14/rollout-2026-06-14T18-48-45-019ec8f7-849e-7650-964e-e5da2bb95819.jsonl,user,True,True,40969,85c1e1b3f5d857cff9ed4c4db6c2f2a104d0659fcafc3a87df1e39f73a8bb920,,user,exec,True
agentsight,codex,codex:019ec8f7-c4a3-70c1-a2b3-1b2fadc78d2b,/home/yunwei37/.codex/sessions/2026/06/14/rollout-2026-06-14T18-49-01-019ec8f7-c4a3-70c1-a2b3-1b2fadc78d2b.jsonl,user,True,True,40964,553b33325e0fa02b1f4febf3751392cd8b652e19531a69e02b52d2a2ea2625bb,,user,exec,True
agentsight,codex,codex:019ec8f8-05b2-7780-85dd-bd38020014e5,/home/yunwei37/.codex/sessions/2026/06/14/rollout-2026-06-14T18-49-18-019ec8f8-05b2-7780-85dd-bd38020014e5.jsonl,user,True,True,42641,6a1370319302d8e347c2c486dcc1891ea575543bf7bfb9e9f44068db44535dd1,,user,exec,True
agentsight,codex,codex:019ec8f8-522e-7642-91da-22d114427a27,/home/yunwei37/.codex/sessions/2026/06/14/rollout-2026-06-14T18-49-37-019ec8f8-522e-7642-91da-22d114427a27.jsonl,user,True,True,40218,a30e5f71740ad61a20dacaeb2d73ddfca29c91d5cd21f25b374ad67346347bbc,,user,exec,True
agentsight,codex,codex:019ec8f8-a3b2-7552-b2ea-72e0861a1172,/home/yunwei37/.codex/sessions/2026/06/14/rollout-2026-06-14T18-49-58-019ec8f8-a3b2-7552-b2ea-72e0861a1172.jsonl,user,True,True,42320,cbc4a0f03d063ae31eb97e19d8df2bfc1f6a24ab711df8c20325cf91bcc11c6e,,user,exec,True
agentsight,codex,codex:019ec90d-0d5d-7fd1-948c-b94f508dbe6f,/home/yunwei37/.codex/sessions/2026/06/14/rollout-2026-06-14T19-12-16-019ec90d-0d5d-7fd1-948c-b94f508dbe6f.jsonl,user,True,True,40113,c01fc3bc32ac11797c80edef585e96d1d3d09260a0b37ba7514c969ad4ec87b7,,user,exec,True
agentsight,codex,codex:019ec90e-6d20-7040-9dec-e4b9c2d097f8,/home/yunwei37/.codex/sessions/2026/06/14/rollout-2026-06-14T19-13-46-019ec90e-6d20-7040-9dec-e4b9c2d097f8.jsonl,user,True,True,40588,0664de91ef6effb5c86f20f4e9b3a71e6531f134a82a8dfcb7d0fa645c095d58,,user,exec,True
agentsight,codex,codex:019ec917-4d56-7083-8892-f0e8c8a4209f,/home/yunwei37/.codex/sessions/2026/06/14/rollout-2026-06-14T19-23-28-019ec917-4d56-7083-8892-f0e8c8a4209f.jsonl,user,True,True,40275,8f539f52ceacabda7361e185e1d0b4c028de333753833b2bde86cdc41c06bf51,,user,exec,True
agentsight,codex,codex:019ec918-2bd6-7fa0-9182-270228649f86,/home/yunwei37/.codex/sessions/2026/06/14/rollout-2026-06-14T19-24-25-019ec918-2bd6-7fa0-9182-270228649f86.jsonl,user,True,True,40193,a72039c7fca2f1ba8252b8b6e6b3467956e5bdec5a3677abe473b16d0285eed9,,user,exec,True
agentsight,codex,codex:019ec91d-b20f-7633-a9ed-e5e3049e2ff9,/home/yunwei37/.codex/sessions/2026/06/14/rollout-2026-06-14T19-30-27-019ec91d-b20f-7633-a9ed-e5e3049e2ff9.jsonl,user,True,True,40314,3c1afbded24d97b35f01dce34014288e422ed4e01c160e68c8eb6a538a61a24e,,user,exec,True
agentsight,codex,codex:019ec921-1713-7eb3-89d6-9e7da9c582c9,/home/yunwei37/.codex/sessions/2026/06/14/rollout-2026-06-14T19-34-09-019ec921-1713-7eb3-89d6-9e7da9c582c9.jsonl,user,True,True,40470,dff2d8f47ea531f331a2f2b06e96451d1395e268c9a06b1dc13a971efae89acb,,user,exec,True
agentsight,codex,codex:019ec921-675f-7f63-8661-5a3f982abdb4,/home/yunwei37/.codex/sessions/2026/06/14/rollout-2026-06-14T19-34-30-019ec921-675f-7f63-8661-5a3f982abdb4.jsonl,user,True,True,45191,3809297e87aceba87f8c84289d9119e55316df3cfee0189783079e3f94bac982,,user,exec,True
agentsight,codex,codex:019ec921-aa51-79a1-9de6-7701f03d941d,/home/yunwei37/.codex/sessions/2026/06/14/rollout-2026-06-14T19-34-47-019ec921-aa51-79a1-9de6-7701f03d941d.jsonl,user,True,True,42866,555e635c1e09e0737c642f791d522a0997b8e2502a2c61bd94a191c697bee60e,,user,exec,True
agentsight,codex,codex:019ec921-dcc4-7181-a2f5-14513c8f8db0,/home/yunwei37/.codex/sessions/2026/06/14/rollout-2026-06-14T19-35-00-019ec921-dcc4-7181-a2f5-14513c8f8db0.jsonl,user,True,True,40067,1e7be6fe94e73a13f27ac52c9f002fcc510c3079f3b866c9837321a6af9fef34,,user,exec,True
agentsight,codex,codex:019ec922-124c-7dd3-81a6-f62b47a12692,/home/yunwei37/.codex/sessions/2026/06/14/rollout-2026-06-14T19-35-13-019ec922-124c-7dd3-81a6-f62b47a12692.jsonl,user,True,True,43688,5012ef2e0122275c1392302784a53fc433637052aecbb23fb9f9210605653474,,user,exec,True
agentsight,codex,codex:019ec922-8abb-74f0-9de5-31eea39e83f9,/home/yunwei37/.codex/sessions/2026/06/14/rollout-2026-06-14T19-35-44-019ec922-8abb-74f0-9de5-31eea39e83f9.jsonl,user,True,True,41865,a5f36bfbcd3507b1649f310861e8d9c689f39f64345b2b9a37cabad335cddc9c,,user,exec,True
agentsight,codex,codex:019ec922-bb15-7ba3-a7ed-074ed2ad80a0,/home/yunwei37/.codex/sessions/2026/06/14/rollout-2026-06-14T19-35-57-019ec922-bb15-7ba3-a7ed-074ed2ad80a0.jsonl,user,True,True,40104,061e752305945c7b95997cd22c99f6653a97c8fb752d82914a4a825dd404e2a1,,user,exec,True
agentsight,codex,codex:019ec923-03ca-7172-8284-b1fdc2e827d7,/home/yunwei37/.codex/sessions/2026/06/14/rollout-2026-06-14T19-36-15-019ec923-03ca-7172-8284-b1fdc2e827d7.jsonl,user,True,True,57354,3fac8347887f6bd046e65a81ba4deba78710709b93dbe69c4ba5a5dd033b2fde,,user,exec,True
agentsight,codex,codex:019ec923-de2e-7f11-8a95-cd5e427a7801,/home/yunwei37/.codex/sessions/2026/06/14/rollout-2026-06-14T19-37-11-019ec923-de2e-7f11-8a95-cd5e427a7801.jsonl,user,True,True,44613,eb33d11a2d3ad2aa95c2ad58ce0f4685949d6102d4818a60859e37f9b222ad10,,user,exec,True
agentsight,codex,codex:019ec924-1c84-7aa0-a485-ed6395cee550,/home/yunwei37/.codex/sessions/2026/06/14/rollout-2026-06-14T19-37-27-019ec924-1c84-7aa0-a485-ed6395cee550.jsonl,user,True,True,40842,1c413df605d9647d8fd002680bc6ee807e5bb857c04772ea3c301cf62a9376b0,,user,exec,True
agentsight,codex,codex:019ec924-5332-77c3-ae6c-ab3c4bf83b62,/home/yunwei37/.codex/sessions/2026/06/14/rollout-2026-06-14T19-37-41-019ec924-5332-77c3-ae6c-ab3c4bf83b62.jsonl,user,True,True,39798,7e4d2d40b98a5ba390b1450ac87cfc21f8923430bfc6e6de78900d96106e3b18,,user,exec,True
agentsight,codex,codex:019ec924-b9d4-7cf3-be43-55daa6dd4408,/home/yunwei37/.codex/sessions/2026/06/14/rollout-2026-06-14T19-38-07-019ec924-b9d4-7cf3-be43-55daa6dd4408.jsonl,user,True,True,53888,265897fe852c66d669a6cc5197579ba4805eabe0d6a929735e0ee28a4d7fe7b6,,user,exec,True
agentsight,codex,codex:019ec929-0ecb-7e73-b360-0b92b78316f4,/home/yunwei37/.codex/sessions/2026/06/14/rollout-2026-06-14T19-42-51-019ec929-0ecb-7e73-b360-0b92b78316f4.jsonl,user,True,True,40139,ed6f27469326a965021a5d7afb199e0ff9fe6fe6009db30390e06d9c7811efcb,,user,exec,True
agentsight,codex,codex:019ec929-417b-76a0-940a-5da10f4d9813,/home/yunwei37/.codex/sessions/2026/06/14/rollout-2026-06-14T19-43-04-019ec929-417b-76a0-940a-5da10f4d9813.jsonl,user,True,True,44885,e61c6c10edaf00bd55ba480285e1dacbcd3b49a783b3ce053d3252f79d42a2bb,,user,exec,True
agentsight,codex,codex:019ec929-74e2-7c80-b004-189c59883f63,/home/yunwei37/.codex/sessions/2026/06/14/rollout-2026-06-14T19-43-17-019ec929-74e2-7c80-b004-189c59883f63.jsonl,user,True,True,42910,c81decff4c5835a600947a0598cbb22fd3a60387376ecaa3bbfcf71a9b0e6176,,user,exec,True
agentsight,codex,codex:019ec929-b149-78e2-91fd-d9a11e9d8a0d,/home/yunwei37/.codex/sessions/2026/06/14/rollout-2026-06-14T19-43-33-019ec929-b149-78e2-91fd-d9a11e9d8a0d.jsonl,user,True,True,39985,3bbed888e226c65dc8d2a0dc7685b33d698dd55bb2b544530277afe72ef07e89,,user,exec,True
agentsight,codex,codex:019ec929-e6a0-71f0-98a0-77e49066842c,/home/yunwei37/.codex/sessions/2026/06/14/rollout-2026-06-14T19-43-46-019ec929-e6a0-71f0-98a0-77e49066842c.jsonl,user,True,True,43579,3597f0cff81b614805bda362bd89ede11c7c2e30555ce4c1a841ab65b337a873,,user,exec,True
agentsight,codex,codex:019ec92a-2c14-7b52-bb42-56e7ed233723,/home/yunwei37/.codex/sessions/2026/06/14/rollout-2026-06-14T19-44-04-019ec92a-2c14-7b52-bb42-56e7ed233723.jsonl,user,True,True,42027,c1c595688fa3588b55276b7f508894bead8149c05fea14484f4f3f45483571a2,,user,exec,True
agentsight,codex,codex:019ec92a-68e0-7ee1-942f-999dc430db66,/home/yunwei37/.codex/sessions/2026/06/14/rollout-2026-06-14T19-44-20-019ec92a-68e0-7ee1-942f-999dc430db66.jsonl,user,True,True,40662,72af0d280fdea3f32634faed67ec6ed933a9116ef36219ddd2e06d71413e7e86,,user,exec,True
agentsight,codex,codex:019ec92a-b454-7922-8135-52aab464e651,/home/yunwei37/.codex/sessions/2026/06/14/rollout-2026-06-14T19-44-39-019ec92a-b454-7922-8135-52aab464e651.jsonl,user,True,True,58002,32f9187e463cabce9792cc2d7e06f8f40b0ffaf11b1ed5c49d18c5a8cadd7c9e,,user,exec,True
agentsight,codex,codex:019ec92d-1cec-71f0-a4c1-f1d85c46373e,/home/yunwei37/.codex/sessions/2026/06/14/rollout-2026-06-14T19-47-17-019ec92d-1cec-71f0-a4c1-f1d85c46373e.jsonl,user,True,True,45134,49ca7e00cd81f7bae0d06971ddbb6b01c451eaf9d781245e85de7a442e445311,,user,exec,True
agentsight,codex,codex:019ec92d-6c8b-71f3-b6cd-f91fe25b1bd4,/home/yunwei37/.codex/sessions/2026/06/14/rollout-2026-06-14T19-47-37-019ec92d-6c8b-71f3-b6cd-f91fe25b1bd4.jsonl,user,True,True,42830,2a864dec8effda5c30372b4cf3bfb966337a220fa4f0ba99088babc009c5ebe8,,user,exec,True
agentsight,codex,codex:019ec92d-9fe2-7533-8905-5a33700a7a57,/home/yunwei37/.codex/sessions/2026/06/14/rollout-2026-06-14T19-47-51-019ec92d-9fe2-7533-8905-5a33700a7a57.jsonl,user,True,True,40372,73145e1e7c0c9ab81d92a02ff90a037558c2eba0e239645d302acd745af2d6f6,,user,exec,True
agentsight,codex,codex:019ec92e-a508-7650-b12d-f77e94e49fb7,/home/yunwei37/.codex/sessions/2026/06/14/rollout-2026-06-14T19-48-57-019ec92e-a508-7650-b12d-f77e94e49fb7.jsonl,user,True,True,64611,4e0aca7ff50589f97daa76f40e7e6c262c0899f69f63b30ce6951781a575feaf,,user,exec,True
agentsight,codex,codex:019ec93a-a069-77e3-83fd-9062f56dda4e,/home/yunwei37/.codex/sessions/2026/06/14/rollout-2026-06-14T20-02-03-019ec93a-a069-77e3-83fd-9062f56dda4e.jsonl,user,True,True,40267,a85ff09731c0354f1623ae6b0e557d0f3d2d31d68a0fac79a8e0dee589857f53,,user,exec,True
agentsight,codex,codex:019ec93a-e423-7171-8a38-b42714e4a4d3,/home/yunwei37/.codex/sessions/2026/06/14/rollout-2026-06-14T20-02-20-019ec93a-e423-7171-8a38-b42714e4a4d3.jsonl,user,True,True,45039,f3f5fa570ea2e8b2181a2696c8453b2d67bb5cbda38cea6919dd1740ec787534,,user,exec,True
agentsight,codex,codex:019ec93b-15dd-79e0-a4fd-2f38c0fa32c7,/home/yunwei37/.codex/sessions/2026/06/14/rollout-2026-06-14T20-02-33-019ec93b-15dd-79e0-a4fd-2f38c0fa32c7.jsonl,user,True,True,42889,1d4ec397104644634cc9976af3dab39beb113dd3d97a1f322b0282fbd3d56490,,user,exec,True
agentsight,codex,codex:019ec93b-48bf-74e2-8f5d-3f7e2590b888,/home/yunwei37/.codex/sessions/2026/06/14/rollout-2026-06-14T20-02-46-019ec93b-48bf-74e2-8f5d-3f7e2590b888.jsonl,user,True,True,40446,b52d7bc6480304fa0bee62e0a39d3ec2592dbc83713696d9c745e0fe3a7b4daa,,user,exec,True
agentsight,codex,codex:019ec93b-90b0-7b70-b4c1-a2dc72974931,/home/yunwei37/.codex/sessions/2026/06/14/rollout-2026-06-14T20-03-04-019ec93b-90b0-7b70-b4c1-a2dc72974931.jsonl,user,True,True,45130,bd466010d978211d12a5f2a4d058432f5b0afd457f8814781d6d4ee2d97ff7c0,,user,exec,True
agentsight,codex,codex:019ec93b-d848-7343-8fa8-83983fa47a97,/home/yunwei37/.codex/sessions/2026/06/14/rollout-2026-06-14T20-03-22-019ec93b-d848-7343-8fa8-83983fa47a97.jsonl,user,True,True,42027,4c2b137e8249f95034e11db823d6604a7793fee9fd22e040f81dc2d7acc4834e,,user,exec,True
agentsight,codex,codex:019ec93c-0bab-7382-a641-70fc2a329f66,/home/yunwei37/.codex/sessions/2026/06/14/rollout-2026-06-14T20-03-36-019ec93c-0bab-7382-a641-70fc2a329f66.jsonl,user,True,True,39683,f2490f04ec122bd55739c5d01e67f589c2aa2ef21bccddd58bf76a8039b00c1b,,user,exec,True
agentsight,codex,codex:019ec93c-449c-76f2-b4c5-c0ad9838a1c4,/home/yunwei37/.codex/sessions/2026/06/14/rollout-2026-06-14T20-03-50-019ec93c-449c-76f2-b4c5-c0ad9838a1c4.jsonl,user,True,True,49324,7e79d8086bb1a776a9a2139315d894844658983a7a81f0c978a5e5c5c804e076,,user,exec,True
agentsight,codex,codex:019ec93e-9626-7412-90e9-0e171f258065,/home/yunwei37/.codex/sessions/2026/06/14/rollout-2026-06-14T20-06-22-019ec93e-9626-7412-90e9-0e171f258065.jsonl,user,True,True,42854,ce5679c876058e138478837248438286033162b8d791ba09e29eaa58a0bbc780,,user,exec,True
agentsight,codex,codex:019ec93e-cfcc-7f70-90ab-96d5ea66bcb6,/home/yunwei37/.codex/sessions/2026/06/14/rollout-2026-06-14T20-06-37-019ec93e-cfcc-7f70-90ab-96d5ea66bcb6.jsonl,user,True,True,47149,34b1a1c3bef52bd961315296a658c1d9e45a72a18cea5740d203e72a2e5b499a,,user,exec,True
agentsight,codex,codex:019ec93f-0a28-73d0-b915-424ea997f58c,/home/yunwei37/.codex/sessions/2026/06/14/rollout-2026-06-14T20-06-52-019ec93f-0a28-73d0-b915-424ea997f58c.jsonl,user,True,True,40115,5da6418544ec0c38adce212dfeb9ce4489e25575c40e19890a1454f92c2ddecb,,user,exec,True
agentsight,codex,codex:019ec940-36c0-7911-844a-d6f1dbf11644,/home/yunwei37/.codex/sessions/2026/06/14/rollout-2026-06-14T20-08-09-019ec940-36c0-7911-844a-d6f1dbf11644.jsonl,user,True,True,54026,d8181751cc5f729bb0f70a395c6362d25fb7a6147198a836bd465b0d40977260,,user,exec,True
agentsight,codex,codex:019ec941-a6b0-75c0-9bfe-afc8bd00d329,/home/yunwei37/.codex/sessions/2026/06/14/rollout-2026-06-14T20-09-43-019ec941-a6b0-75c0-9bfe-afc8bd00d329.jsonl,user,True,True,40336,0ae3cbbaa52bc753e8575d8ffc5c24bbe1044f87a4937b40bd8dc43455ee5848,,user,exec,True
agentsight,codex,codex:019ec941-dca1-7811-91cf-97431220dd1e,/home/yunwei37/.codex/sessions/2026/06/14/rollout-2026-06-14T20-09-57-019ec941-dca1-7811-91cf-97431220dd1e.jsonl,user,True,True,49767,24417dc209b740d993ab9295d6fc26d4cf296382a2059f2e6980fe61f8efdfe9,,user,exec,True
agentsight,codex,codex:019ec942-471d-7ce0-bb85-d374a4d65baf,/home/yunwei37/.codex/sessions/2026/06/14/rollout-2026-06-14T20-10-24-019ec942-471d-7ce0-bb85-d374a4d65baf.jsonl,user,True,True,40429,a0ee89d56ebf1a56f41050e4b5efca05b07b04adaa7449c251a209ada2119b34,,user,exec,True
agentsight,codex,codex:019ec942-7dbd-7650-af1b-2795be63fd80,/home/yunwei37/.codex/sessions/2026/06/14/rollout-2026-06-14T20-10-38-019ec942-7dbd-7650-af1b-2795be63fd80.jsonl,user,True,True,49420,7bea46717ca90361bf7686dbe834cf644bc1b3205094632db1ce09e079c5f01b,,user,exec,True
agentsight,codex,codex:019ec942-c6e6-7162-951d-1ee9e75acc6e,/home/yunwei37/.codex/sessions/2026/06/14/rollout-2026-06-14T20-10-57-019ec942-c6e6-7162-951d-1ee9e75acc6e.jsonl,user,True,True,42698,138fce8fc5dabada1c9f8ce6a65cc846d5953d7ab1a071b3e822470ce67850b7,,user,exec,True
agentsight,codex,codex:019ec942-f86d-7f60-9967-742361b7952e,/home/yunwei37/.codex/sessions/2026/06/14/rollout-2026-06-14T20-11-09-019ec942-f86d-7f60-9967-742361b7952e.jsonl,user,True,True,43524,e2951a633ec9720f3609910f747aaf9eacb06de55bb18defb88e699f3a827f6c,,user,exec,True
agentsight,codex,codex:019ec943-5937-78c2-9948-8e86d3d5ae17,/home/yunwei37/.codex/sessions/2026/06/14/rollout-2026-06-14T20-11-34-019ec943-5937-78c2-9948-8e86d3d5ae17.jsonl,user,True,True,43448,a4e77205871c684fcf7647225ae3565aa7dd56545c0aa737451f44a1c5e1c763,,user,exec,True
agentsight,codex,codex:019ec943-97f3-7912-90e4-7e70d0f950e2,/home/yunwei37/.codex/sessions/2026/06/14/rollout-2026-06-14T20-11-50-019ec943-97f3-7912-90e4-7e70d0f950e2.jsonl,user,True,True,42222,ea018b62e8f4d71f68c689dccbd2ef93f90079953e097b6a56d90c385567c68d,,user,exec,True
agentsight,codex,codex:019ec943-cedd-7243-ba19-5e32a69698ea,/home/yunwei37/.codex/sessions/2026/06/14/rollout-2026-06-14T20-12-04-019ec943-cedd-7243-ba19-5e32a69698ea.jsonl,user,True,True,39874,1be7c662a35c2e45a13a84b3bef0d1c48a5dfae892d21ddc0bbf78894224ebb4,,user,exec,True
agentsight,codex,codex:019ec944-04de-76b3-a978-3aa28b58022f,/home/yunwei37/.codex/sessions/2026/06/14/rollout-2026-06-14T20-12-18-019ec944-04de-76b3-a978-3aa28b58022f.jsonl,user,True,True,57507,8d6f1a7bd893eab47460246037bd36be755b17d0509a97926ae3a4ab226277f6,,user,exec,True
agentsight,codex,codex:019ec946-4ef9-7633-bb95-a8405e4337c7,/home/yunwei37/.codex/sessions/2026/06/14/rollout-2026-06-14T20-14-48-019ec946-4ef9-7633-bb95-a8405e4337c7.jsonl,user,True,True,45062,6b58f38573a436b5e395a34a31c5db2b0739f85eee336aaa29824dd9cc425543,,user,exec,True
agentsight,codex,codex:019ec946-89b9-7a20-917f-7d37fdc912b1,/home/yunwei37/.codex/sessions/2026/06/14/rollout-2026-06-14T20-15-03-019ec946-89b9-7a20-917f-7d37fdc912b1.jsonl,user,True,True,43095,48c66598f24da821bcb40862a67c37bd687e854668225475a9e16b2c3815ccb8,,user,exec,True
agentsight,codex,codex:019ec946-bbce-7820-a674-3fe6b4df90ee,/home/yunwei37/.codex/sessions/2026/06/14/rollout-2026-06-14T20-15-16-019ec946-bbce-7820-a674-3fe6b4df90ee.jsonl,user,True,True,40854,f20ecaed2b7df5da8231ec92a3da12876d7c5390ef28d530c6e5ba177d7fc63b,,user,exec,True
agentsight,codex,codex:019ec948-5030-7ff2-8d6c-ca43bb431449,/home/yunwei37/.codex/sessions/2026/06/14/rollout-2026-06-14T20-17-00-019ec948-5030-7ff2-8d6c-ca43bb431449.jsonl,user,True,True,61345,b7b8b579cfaecb757119eb5a3c40cf57f8c8c2b21f1e4ccf45cbc93099f838b0,,user,exec,True
agentsight,codex,codex:019ec949-2bf7-7591-8941-da304056fd4c,/home/yunwei37/.codex/sessions/2026/06/14/rollout-2026-06-14T20-17-56-019ec949-2bf7-7591-8941-da304056fd4c.jsonl,user,True,True,40140,e0ad62f8df26d1477c4289bb649f76f07437ddb4e316b43c33b65a30feca1e0f,,user,exec,True
agentsight,codex,codex:019ec949-6bdd-7b10-ae02-51bc23de64c2,/home/yunwei37/.codex/sessions/2026/06/14/rollout-2026-06-14T20-18-12-019ec949-6bdd-7b10-ae02-51bc23de64c2.jsonl,user,True,True,47767,5a3520aa9f7ba2648f3bd00d504420ac16f3e65fe9e97cc0bf70377f504597fe,,user,exec,True
agentsight,codex,codex:019ec949-b292-7f63-844c-3b132305e1ec,/home/yunwei37/.codex/sessions/2026/06/14/rollout-2026-06-14T20-18-30-019ec949-b292-7f63-844c-3b132305e1ec.jsonl,user,True,True,42825,d1a0029c1b8d8ae1562cd9b3a1a40113b2ff9173d4de8ae5dbb6f50b79e945d1,,user,exec,True
agentsight,codex,codex:019ec949-f1b0-7be3-bed2-b915a94f098a,/home/yunwei37/.codex/sessions/2026/06/14/rollout-2026-06-14T20-18-46-019ec949-f1b0-7be3-bed2-b915a94f098a.jsonl,user,True,True,39873,d0259b02c667d24d7db78fd10fcc8a06b43cc74c58088693f122f68a2d75d73f,,user,exec,True
agentsight,codex,codex:019ec94a-3cef-7003-8e88-9fcd2b3336d1,/home/yunwei37/.codex/sessions/2026/06/14/rollout-2026-06-14T20-19-06-019ec94a-3cef-7003-8e88-9fcd2b3336d1.jsonl,user,True,True,40434,d748366bcce68116c4abf164778f33d91a74673dd7cbf754b90dd39e6e2b27b7,,user,exec,True
agentsight,codex,codex:019ec94a-7488-7873-8410-4633500a296d,/home/yunwei37/.codex/sessions/2026/06/14/rollout-2026-06-14T20-19-20-019ec94a-7488-7873-8410-4633500a296d.jsonl,user,True,True,49895,fe8ff85daff33d7de2e755eff70006b662007ae14b314d6e38139bdba7e1cca1,,user,exec,True
agentsight,codex,codex:019ec94a-bb02-77b0-a958-f65b01ea4128,/home/yunwei37/.codex/sessions/2026/06/14/rollout-2026-06-14T20-19-38-019ec94a-bb02-77b0-a958-f65b01ea4128.jsonl,user,True,True,42980,18d78380fbaa5c1b4a9cc69bc34202c559fefc54910c950024c38dc9d3747361,,user,exec,True
agentsight,codex,codex:019ec94a-ee37-7092-857f-787951b81b87,/home/yunwei37/.codex/sessions/2026/06/14/rollout-2026-06-14T20-19-51-019ec94a-ee37-7092-857f-787951b81b87.jsonl,user,True,True,39639,40beab479673b9c82b2764d099115848fdba0e8f706bc0a7600e8fffab59c629,,user,exec,True
agentsight,codex,codex:019ec94b-1dd1-73b1-9306-9c73f28d2a82,/home/yunwei37/.codex/sessions/2026/06/14/rollout-2026-06-14T20-20-03-019ec94b-1dd1-73b1-9306-9c73f28d2a82.jsonl,user,True,True,44873,d4c7b36b7127af88bb6686b6898e20b8923bb5ef7fe7d96c4d5b619f2d419a6e,,user,exec,True
agentsight,codex,codex:019ec94b-5336-77e0-80d9-81c13f00bdab,/home/yunwei37/.codex/sessions/2026/06/14/rollout-2026-06-14T20-20-17-019ec94b-5336-77e0-80d9-81c13f00bdab.jsonl,user,True,True,42133,92c1c7b71c0eea24def6c47261fb8f939b96c5205e2f600692356874d5f6774e,,user,exec,True
agentsight,codex,codex:019ec94b-9088-7a10-aa50-88ea6b5c7c9f,/home/yunwei37/.codex/sessions/2026/06/14/rollout-2026-06-14T20-20-33-019ec94b-9088-7a10-aa50-88ea6b5c7c9f.jsonl,user,True,True,39944,42fd3ad1b2dc33ddd72b74c73b7581e67c920ebce4bd8bc15dc46e4e185a1865,,user,exec,True
agentsight,codex,codex:019ec94b-ca49-76c1-ae21-beb0ac079ca5,/home/yunwei37/.codex/sessions/2026/06/14/rollout-2026-06-14T20-20-47-019ec94b-ca49-76c1-ae21-beb0ac079ca5.jsonl,user,True,True,61381,4433b00b9210046806facbd58c06ef197b0db3bdb3334699a21987febf63782a,,user,exec,True
agentsight,codex,codex:019ec94e-24c3-7fd0-bf2e-9aef968be6d9,/home/yunwei37/.codex/sessions/2026/06/14/rollout-2026-06-14T20-23-22-019ec94e-24c3-7fd0-bf2e-9aef968be6d9.jsonl,user,True,True,60713,ae51333bbed36b1d48706fb860610afcfe55c6cf7bc59d9bef69af9592dd696b,,user,exec,True
agentsight,codex,codex:019ec94e-7483-7fe2-aa5d-5b66fb41dc59,/home/yunwei37/.codex/sessions/2026/06/14/rollout-2026-06-14T20-23-42-019ec94e-7483-7fe2-aa5d-5b66fb41dc59.jsonl,user,True,True,45814,bfbcf570e013858cb9b5b757bbb4cd7bceee5b477cf487cf214737bd517760cb,,user,exec,True
agentsight,codex,codex:019ec94e-b251-7641-a6c3-6e1b6bf790b6,/home/yunwei37/.codex/sessions/2026/06/14/rollout-2026-06-14T20-23-58-019ec94e-b251-7641-a6c3-6e1b6bf790b6.jsonl,user,True,True,39694,f6a7509f574994d2a8031ead7217fb87535165fd50cde011ea9162574b6fc207,,user,exec,True
agentsight,codex,codex:019ec94f-c9d6-7b70-bc70-10a2b23f699b,/home/yunwei37/.codex/sessions/2026/06/14/rollout-2026-06-14T20-25-09-019ec94f-c9d6-7b70-bc70-10a2b23f699b.jsonl,user,True,True,59420,cb2b30e452567d3da4ccbdba1eced1d40dded2c208bd8b6467903a2347a23614,,user,exec,True
agentsight,codex,codex:019ece90-398b-7162-8172-f37baed9b796,/home/yunwei37/.codex/sessions/2026/06/15/rollout-2026-06-15T20-53-38-019ece90-398b-7162-8172-f37baed9b796.jsonl,user,True,True,446312,e686dc4b87aa74447eb6e199c37528ca32a38b420ae3a696bcbc20253319527d,,user,vscode,True
agentsight,codex,codex:019edc6a-3f84-7490-b081-4eeb37b64094,/home/yunwei37/.codex/sessions/2026/06/18/rollout-2026-06-18T13-26-51-019edc6a-3f84-7490-b081-4eeb37b64094.jsonl,user,True,True,64669,6e56bca61ecf4dc0329783712a3b5c986516ac36bac3f903e55a48d61f3cb537,,user,exec,True
agentsight,codex,codex:019edc6a-96cd-7cc2-8196-992ecb5d27df,/home/yunwei37/.codex/sessions/2026/06/18/rollout-2026-06-18T13-27-13-019edc6a-96cd-7cc2-8196-992ecb5d27df.jsonl,user,True,True,96572,115997d346c989a6c6c045e7ed1cc203b67666085db6d11eb4ff6a8c25360c86,,user,exec,True
agentsight,codex,codex:019edc6c-2bd9-7c40-8d03-5ea7bccde8a8,/home/yunwei37/.codex/sessions/2026/06/18/rollout-2026-06-18T13-28-57-019edc6c-2bd9-7c40-8d03-5ea7bccde8a8.jsonl,user,True,True,64891,734d4c5e0a599cc55849f8b23a014187aa5cc4861222ff96863508c8eb72e6a2,,user,exec,True
